userName,app,score,at,content,normalized_text
Stanley Adventius,Gojek,3,2026-02-09 01:40:55,perbaiki penjemputan yg lama saat ujan..mau tipe normal dan hemat sama aja ga dpt2 pengemudi..kalah ama operator sebelah,baik jemput yang lama ujanmau tipe normal hemat sama aja tidak dpt pengemudikalah ama operator belah
Antoni Id,Gojek,1,2026-02-09 01:39:39,parah y driver pd offline pasang harga 4x lipat. harus di tindak lanjuti tu.,parah y pengemudi pd offline pasang harga x lipat di tindak lanjut tu
Miswanto,Gojek,1,2026-02-09 01:34:02,"makin buruk, dapet driver selalu jauh",makin buruk dapet pengemudi selalu jauh
Raden Muhammad Ichsan,Gojek,3,2026-02-09 01:30:16,"Servernya benerin lagi dong, kalo habis hujan suka ngaco dapetnya lama & drivernya jauh², kalo pas lagi buru² kan jadi bikin telat",servernya benerin dong kalo habis hujan suka ngaco dapetnya lama drivernya jauh kalo pas buru kan jadi bikin telat
euis yunitaputri,Gojek,1,2026-02-09 01:25:11,"gajelas klo di titik go ride tuh, mending nyari masing2 daripads di list. nunggu lama!!",gajelas kalau titik go ride itu mending nyari masing daripads list nunggu lama
J Shly Dattebayo,Gojek,1,2026-02-09 01:19:50,"jelek bgt sumpah, hujan2 mesen gocar mau ke Rumah sakit malah gada satupun yang sedia.",jelek banget sumpah hujan mesen go car mau rumah sakit malah gada satu sedia
Mikael Marbun,Gojek,1,2026-02-09 01:11:08,order nya kelamaan,pesan nya lama
Dinda Anggraini,Gojek,1,2026-02-09 01:10:16,"dapet driver lama, drivernya suka di lama lamain, kalo cari driver bilangnya bokingan rame padahal banyak yang kosong!saya telat Mulu. jarak dekat mahal banget",dapet pengemudi lama drivernya suka lama lamain kalo cari pengemudi bilang bokingan rame padahal banyak kosongsaya telat mulu jarak dekat mahal banget
Naa Naa,Gojek,5,2026-02-09 00:57:02,bagusss dan membantu,bagusss bantu
Hbs Hahsh,Gojek,1,2026-02-09 00:53:09,"lama sejam nungguin driver yg mau, apalagi pas mau kerja parahhhh",lama jam nungguin pengemudi yang mau pas mau kerja parahhhh
andhika nugroho,Gojek,1,2026-02-09 00:52:53,Sulit mendapat Driver. SOP driver sering tidak dijalankan,sulit dapat pengemudi sop pengemudi sering jalan
xyan ren,Gojek,1,2026-02-09 00:42:19,"kurang bagus, dan ga bisa bayar langsung, wajib banget tf dulu? jadi gmn kalo yang ga ada dana atau rekening?",kurang bagus tidak bayar langsung wajib banget tf dulu jadi bagaimana kalo tidak dana rekening
edo satriyo,Gojek,5,2026-02-09 00:38:48,mantap,mantap
Rasty Widyani,Gojek,3,2026-02-09 00:36:48,sekarang gojek dapat drivernya susah,sekarang gojek drivernya susah
Nur Azizah Melani,Gojek,1,2026-02-09 00:33:19,"fitur kirim gambarnya malah diilangin, jd susah klo mau ngirim bukti transfer ke drivernya",fitur kirim gambar malah diilangin jd susah kalau mau ngirim bukti transfer drivernya
jun mawar,Gojek,4,2026-02-09 00:23:53,"mudah cepat banyak promonya lagi,, I like it",mudah cepat banyak promonya i like it
Erna Zunita,Gojek,5,2026-02-09 00:08:14,sangat membantu kaum emak emak,sangat bantu kaum emak emak
Rus Tan,Gojek,5,2026-02-09 00:07:10,baik dan ramah,baik ramah
Adi Saputra,Gojek,1,2026-02-09 00:06:04,"Belum ada solusi kah kalo musim hujan gini???? susah dapet driver, pada gamau narik. mungkin bisa dibuatkan opsi pencarian untuk driver dengan jas hujan. mahal dikit gapapa asal ngga bikin telat kerja. makasih",ada solusi kalo musim hujan gin susah dapet pengemudi gamau narik mungkin buat opsi cari pengemudi jas hujan mahal dikit gapapa asal tidak bikin telat kerja terima kasih
Tbspeed Tbspeed,Gojek,5,2026-02-09 00:02:23,transportasi mudah,transportasi mudah
david nugroho,Gojek,2,2026-02-08 23:59:59,bisa2ny panggil gojek batalin..loading bikin emosi..sumpah..sdgkan di area gojek bnyk tp cm muterr aja.. batalin ko 20x.. gila gojek skrg..sdgkan sinyal baik2 aj..pakai grab maxim nyaut sdgkan gojek..muter kaya kipas angin..gimana ga terlambat anak sy sekolah .PARAH SEKALI GOJEK SKRG.. kalau sdh tidk mumpuni di hapus aj aplikasiny,bisany panggil gojek batalinloading bikin emosisumpahsdgkan area gojek banyak tapi cm muterr aja batalin ko x gila gojek skrgsdgkan sinyal baik ajpakai grab maxim nyaut sdgkan gojekmuter kaya kipas angingimana tidak lambat anak saya sekolah parah sekali gojek sekarang kalau sudah tidk mumpuni hapus aj aplikasiny
Arfan Ar Rojbi,Gojek,1,2026-02-08 23:55:33,"tlong dong drivernya bnyk yg pilihkasih , bagian di butuhin kek gini lama udah pake gojek reguler tetep aja apalagi gojek hemat",tlong dong drivernya banyak yang pilihkasih bagi butuhin kek gin lama sudah pakai gojek reguler tetep aja gojek hemat
bunda Amelia official,Gojek,2,2026-02-08 23:54:48,kenapa skrg GO-ride setiap pagi susah mengambil orderan penumpang padahal byk terlihat di aplikasi Go-ride nya... tolong di perbaiki Krn kita sama2 membutuhkan,sekarang goride pagi susah ambil pesan tumpang padahal banyak lihat aplikasi goride nya di baik karena sama butuh
Ngasal Team,Gojek,1,2026-02-08 23:50:32,"saya sempat mengalami double order saat melakukan pemesanan, padahal saya cukup yakin bahwa saya hanye melakukan order pesanan 1 kali saja. dan saya kaget saat tiba-tiba ditelpon driver yang mengaku atas nama saya, padahal saya sedang menaiki gojek ketujuan dengan nama dan titik lokasi yang tepat. sehingga terpaksa keluar uang double. tolong diperbaiki dong gojek",sempat alami double pesan laku mesan padahal cukup yakin hanye laku pesan pesan kali kaget tibatiba telpon pengemudi saya atas nama padahal saya sedang naik gojek tuju nama dan titik lokasi tepat paksa keluar uang double baik dong gojek
Thalita Syakirah maharani,Gojek,1,2026-02-08 23:45:46,saya suda nunggu 2jam tapi tidak dapat driver,suda nunggu jam tidak pengemudi
Dienny Triastuti,Gojek,1,2026-02-08 23:44:25,"knp ya kalau udh pesan, dpt driver ny lamaaa bgt, gila sampai telat ini",knp kalau sudah pesan dpt pengemudi ny lamaaa banget gila telat
Arini Puspita,Gojek,5,2026-02-08 23:43:47,nice trip with gojek🤍🙏🏻,nice trip with gojek
Habibie,Gojek,1,2026-02-08 23:39:13,"apk ga becus, lagi buru2 malah ga diterima👎🏼",apk tidak becus buru malah tidak terima
Adel Kurniawan,Gojek,3,2026-02-08 23:34:53,knapa kalau pesan lama,knapa kalau pesan lama
Jundi Anak Baik,Gojek,3,2026-02-08 23:34:49,"pencarian driver nya lama, ditinggal 15 menit belum dapet dapet",cari pengemudi nya lama tinggal menit dapet dapet
Marvel Dean,Gojek,4,2026-02-08 23:31:56,"ayoolahh akuu mauu sekolah gabisa , aku cari grab dari jam 6.00 sampek 6.25 ga dpt dpt😭,",ayoolahh akuu mauu sekolah gabisa saya cari grab jam sampek tidak dpt dpt
Cecep Gunawan,Gojek,1,2026-02-08 23:31:20,tidak menanggapi keluhan konsumen dengan baik.,tanggap keluh konsumen baik
frenchfries,Gojek,1,2026-02-08 23:29:55,sistemnya error mlu jadi kalo nunggu dapet gojek lama mlh sering g dpt,sistem eror mlu jadi kalo nunggu dapet gojek lama mlh sering g dpt
Sugeng Purnomo,Gojek,5,2026-02-08 23:23:24,"bagus, mantap,murah",bagus mantapmurah
Nabila Safitri360,Gojek,1,2026-02-08 23:19:37,"Tolong dong aplikasi gojek. klo disaat hujan, orderannya jgn lama dan gada yang ambil pesanan. niat pada kerja gak sih",dong aplikasi gojek kalau saat hujan pesan jgn lama gada ambil pesan niat kerja tidak sih
「〜仝〘えるみ〙仝〜」,Gojek,1,2026-02-08 23:19:19,"ngga dapet dapet padahal lagi buru buru. giliran grab ga sampe 3 detik langsung dapet, halah punya indo emang selalu bapuk",tidak dapet dapet padahal buru buru gilir grab tidak sampe detik langsung dapet halah punya indo emang selalu bapuk
Aliifah Aulia,Gojek,1,2026-02-08 23:12:49,"kalo ujan susah dapet driver, sekalinya dapet malah langsung dicancel sama drivernya, jadi telat krna ga dpet driver.",kalo ujan susah dapet pengemudi sekali dapet malah langsung dicancel sama drivernya jadi telat krna tidak dpet pengemudi
tania shklnaa,Gojek,1,2026-02-08 23:09:25,"pengemudinya gajelas, udah dapet pengemudi dan nungguin 5 menit gada jawaban, di telfon dan di chat gada jawaban udah 10 menit malah dapat jawaban gak bisa nerima penumpang, kan harusnya bilang dari awal, namanya nurdi",mud gajelas sudah dapet kemudi nungguin menit gada jawab telfon di chat gada jawab sudah menit malah jawab tidak nerima tumpang kan harus bilang awal nama nurdi
Mia Lutfiani,Gojek,2,2026-02-08 23:07:54,tiap psen gojek pagi2 susah nya mnta ampun.. pdahal driver pada dket d lokasi.. udah psen dari pagi buta jg ttep susahhh,tiap psen gojek pagi susah nya mnta ampun pdahal pengemudi dket d lokasi sudah psen pagi buta juga ttep susahhh
Tonggi Mulia,Gojek,1,2026-02-08 23:07:26,"ni gojek gimana ya, nyari drivernya susah amat di jam pagi",ni gojek bagaimana nyari drivernya susah di jam pagi
zakaria abdullahmantasiah,Gojek,1,2026-02-08 22:54:03,BELUM MAKSIMAL SAAT KITA CARI GOCAR DI PAGI HARI..GA DAPAT2..PAYAH,maksimal kita cari go car pagi hariga dapatpayah
Ramaditya Yodha,Gojek,1,2026-02-08 22:53:47,"driver ngga ada yang on padahal lagi buru²,mana udah dapet dicancel ngga ada profesionalnya",pengemudi tidak yang on padahal burumana sudah dapet dicancel tidak profesional
Raffa Deeba,Gojek,5,2026-02-08 22:53:42,murahin bang kalo ke tujuan sekolah soalnya jarak dari rumah ke sekolah jauh,murahin bang kalo tuju sekolah soal jarak rumah sekolah jauh
Teguh Parlaungan,Gojek,5,2026-02-08 22:27:10,Baik & cepat,baik cepat
Didi ekson,Gojek,5,2026-02-08 21:52:30,mantap,mantap
Gunawan Hakim,Gojek,5,2026-02-08 21:40:56,mantap dan ok,mantap baik
Hendri Efendi,Gojek,4,2026-02-08 21:09:48,Tolong kalau order Carikan driver yang terdekat.,kalau pesan cari pengemudi dekat
Tomi tomi,Gojek,5,2026-02-08 20:22:22,perilaku sopan .atribut lengkap,perilaku sopan atribut lengkap
Channel Keraton Langit,Gojek,5,2026-02-08 18:01:57,Mantap,mantap
Suci Febrina,Gojek,1,2026-02-08 17:28:57,"Pesan 2 ayam, kedua-duanya mentah dan berdarah di tulang! Refund cuma Rp13.500 dari Rp33.000, CS nutup chat sepihak! Ini bahaya banget buat kesehatan pelanggan, sistem refund kacau, CS nggak profesional sama sekali. Gojek,tolong perbaiki refund, kualitas makanan, dan CS sekarang juga, jangan sampai pelanggan lain dirugikan parah kayak saya,semoga ulasan saya dibaca oleh pihak gojek..",pesan ayam keduaduanya mentah darah tulang refund cuma rp rp cs nutup chat pihak bahaya banget buat sehat langgan sistem refund kacau cs profesional sama sekali gojektolong baik refund kualitas makan cs sekarang jangan langgan rugi parah kayak sayasemoga ulas baca pihak gojek
HENDRI Putra,Gojek,4,2026-02-08 17:19:22,mantap,mantap
IM_SPNMYusup Official (SPNMYusup),Gojek,5,2026-02-08 17:06:05,sangat cocok buat transportasi,sangat cocok buat transportasi
Naufal Raiyan assegaf,Gojek,5,2026-02-08 16:59:37,kerennn,kerennn
CCCP Sgt,Gojek,1,2026-02-08 16:54:16,payaaah PD nolak di stasiun bdg pdhl standar pesen nya .seperti disengaja dilama lamain .biar gw cancel gt ya.,payaaah pd nolak stasiun bdg pdhl standar sen nya sengaja lama lamain biar saya cancel gt
Multadin 1982,Gojek,5,2026-02-08 16:24:54,makasih,terima kasih
Wiwin Winingsih,Gojek,5,2026-02-08 16:22:36,makain memper mudah,makain memper mudah
Ryan Qlau,Gojek,5,2026-02-08 16:14:04,sangat membantu,sangat bantu
Ariyadi,Gojek,5,2026-02-08 15:56:19,mantap,mantap
Heriani ani,Gojek,1,2026-02-08 15:40:26,HATI HATI DENGAN SYSTEM IBLIS PECAH TAGIHAN GOPAYLATER.. JEBAKAN IBLIS YANG MALAH MEMBENGKAK TAGIHAN. HAPUS AJ APPS INI DR HP,hati hati system iblis pecah tagih gopaylater jebak iblis malah bengkak tagih hapus aj apps dari hp
Indra Gunawan,Gojek,5,2026-02-08 15:37:23,nyaman,nyaman
Suwartik Atik,Gojek,5,2026-02-08 15:30:53,mantap,mantap
Fidriana Bayu,Gojek,5,2026-02-08 15:04:53,bagus mantab,bagus mantab
Syarif Dihayat,Gojek,5,2026-02-08 15:02:43,bagus cepat dan terpercaya,bagus cepat percaya
Baharudin “Bg _bahar” nasution,Gojek,5,2026-02-08 14:25:39,terbaik,baik
Rhenesya Suci,Gojek,5,2026-02-08 14:25:35,mantap,mantap
Defri Maulana Sun Star Motor Kediri,Gojek,1,2026-02-08 14:15:42,beli token listri pngen cepet karena pulsa sudah hbis eh taunya saldo sudah kepotong token listrinya gak dikirim laporannya dalam perbaikan sistem kak lucu saldo keptong tapi trobel potong saldo pulsa jadi kecewa banget,beli token listri pngen cepet pulsa hbis eh tau saldo potong token listrinya tidak kirim lapor baik sistem kak lucu saldo keptong trobel potong saldo pulsa jadi kecewa banget
Tegar Santosa,Gojek,5,2026-02-08 14:06:06,attitude drivernya bagus,attitude drivernya bagus
EvanAvicenna,Gojek,1,2026-02-08 13:50:50,masa gw sampe pesen dua kali buat cari drivernya mana diphp in lagi,masa saya sampe sen kali buat cari drivernya mana diphp in
Mochamad Budiyono,Gojek,1,2026-02-08 13:49:29,"aplikasi gak guna kita nunggu udah kelaparan,,.malah dibatalin sepihak,,kalau kita batalin karena salah order tidak bisa.. hargai customer itu.kita ini byar loh bukan graatisan",aplikasi tidak nunggu sudah kelaparanmalah dibatalin sepihakkalau kita batalin salah pesan bisa harga customer itukita byar loh bukan graatisan
deni hy,Gojek,1,2026-02-08 13:38:35,pakai voucher malah tambah mahal 😡,pakai voucer malah tambah mahal
Hery Purnomo,Gojek,5,2026-02-08 13:19:59,manyap,manyap
Ibu Nasriyati,Gojek,1,2026-02-08 13:09:57,"males banget kalo lagi gak ada driver, gak bisa batalin suruh nunggu sejam lebih, mana kalo chat bantuan ke cs pake AI , jawaban nya template bangett, gak ada kepastian, bintang satu, kalo bisa gak tak kasi bintang",males banget kalo tidak pengemudi tidak batalin suruh nunggu jam lebih mana kalo chat bantu cs pakai ai jawab nya template bangett tidak pasti bintang satu kalo tidak tak kasi bintang
Topan Wijayanto,Gojek,1,2026-02-08 13:08:33,"hapus aja fitur gopay pinjam nya, perrcuma klo gak bisa dipake udah muak aku",hapus aja fitur gopay pinjam nya perrcuma kalau tidak dipake sudah muak saya
kahlil gibran,Gojek,1,2026-02-08 12:56:06,aplikasi kurang bagus costumer service nya gak jelas dan gak membantu sama sekali,aplikasi kurang bagus costumer service nya tidak jelas tidak bantu sama sekali
NURIL HARIYANTO,Gojek,1,2026-02-08 12:49:38,tidak di rekomendasikan karnaaa pengalaman sayaa saya belii makanan 2 Jam baru sampai lamaa sekali nunggunya😠 mending di grab ada gratis ongkir cepet lagi datengnya,rekomendasi karnaaa alam sayaa beli makan jam baru lamaa sekali nunggunya mending di grab gratis ongkir cepet datengnya
LINA SUDIARTI,Gojek,5,2026-02-08 12:45:17,"bagus,membantu,bisa mengantarkan kemana saja,apa saja👍",bagusmembantubisa antar sajaapa
Sipa Ramadani,Gojek,5,2026-02-08 12:43:41,mantull tp bnyk iklan nya,mantull tapi banyak iklan nya
Sardiman Sarma,Gojek,5,2026-02-08 12:34:12,meski hujan ttp cpt dpt driver,meski hujan ttp cpt dpt pengemudi
alvinoalvino Prasetyo,Gojek,5,2026-02-08 12:28:33,sangat membantu sekali👍🏻👍🏻👍🏻,sangat bantu sekali
Johannes San,Gojek,5,2026-02-08 12:18:34,cpat sampai..,cpat
Prasetyo Wahyu,Gojek,4,2026-02-08 12:09:49,diskonnya banyakin dong dan iklan terlau membingungkan,diskon banyakin dong iklan terlau bingung
Moosa Fika,Gojek,5,2026-02-08 11:56:22,over all is good,over all is good
Luthfi Iskandar,Gojek,5,2026-02-08 11:55:47,tepat wsktu,tepat wsktu
Maya Safira Dewi,Gojek,5,2026-02-08 11:51:07,"lebih cepat ditanggapi ,tapi ada minusnya agak mahal juga ya",lebih cepat tanggap ada minus mahal ya
An Liza,Gojek,2,2026-02-08 11:49:59,"nungguin sejamm ga nyampe ""padahal di tulisan 8 menit lagi sampe, gara"" make yang hemat jadi gini hapus aja gojek hematnya ga guna, tolong di perbaiki lagi gojek astagayy",nungguin sejamm tidak nyampe padahal tulis menit sampe gara make hemat jadi gin hapus aja gojek hemat tidak tolong baik gojek astagayy
Irna Nurul,Gojek,5,2026-02-08 11:43:54,mempermudah pesen makanan lewat online,mudah sen makan lewat online
Riana Herly,Gojek,5,2026-02-08 11:40:14,"baik, nyaman dan bersih mobilnya",baik nyaman bersih mobil
yuni Prasojo,Gojek,5,2026-02-08 11:33:01,Buat mendadak sangat membantu dan akurat,buat dadak sangat bantu akurat
Winwin Chanel,Gojek,5,2026-02-08 11:15:06,bagus tp aneh pay later nya gak bs aktf,bagus tapi aneh pay later nya tidak bs aktf
Anita Wiyuningsih,Gojek,1,2026-02-08 11:06:35,Sy tdk pernah ikut gojek plus tapi selalu kepotong saldo sy.,saya tidak pernah ikut gojek plus selalu potong saldo saya
Selvia Putri,Gojek,1,2026-02-08 11:06:33,cs nya bot,cs nya bot
Fajar Setiawan,Gojek,5,2026-02-08 10:58:45,mantap,mantap
Silviatus Shofaroh,Gojek,1,2026-02-08 10:47:57,"saya pesan gofood tetapi tidak lengkap. mengajukan komplain chat driver tidak ada tanggapan, saya chat CS gojek tapi juga tidak ada kompensasi padahal memang barangnya kurang. sudah difotokan tetapi mengecewakan tidak ada pengembalian dana. Padahal saya pengguna gojek sudah lama dan selalu berlangganan gojek plus",pesan go food lengkap aju komplain chat pengemudi ada tanggap chat cs gojek juga ada kompensasi padahal memang barang kurang foto kecewa tidak ada kembali dana padahal guna gojek lama selalu langgan gojek plus
Arief Mulyanto,Gojek,5,2026-02-08 10:47:49,"tidak lama menunggu, murah",lama tunggu murah
Parso Widodo,Gojek,5,2026-02-08 10:41:54,sangat membantu mengantar makanan,sangat bantu antar makan
Akmalia Rilisbos,Gojek,1,2026-02-08 10:38:31,"percuma ada sistem goshop,gomart nya tiap dipakai slalu ditolak dari dulu",percuma sistem goshopgomart nya tiap pakai slalu tolak dulu
Ataa plate,Gojek,1,2026-02-08 10:37:52,aplikasi tolol sering ngirim uang via e wallet tapi ga pernah masuk padahal resinya ada dan benar semua datanya,aplikasi tolol sering ngirim uang via e wallet tidak pernah masuk padahal resi dan benar semua data
yyasmine aullia,Gojek,2,2026-02-08 09:54:54,"mohon disediakan fitur pembatalan, karna sulit jika ada pesanan yg salah",mohon sedia fitur batal karena sulit ada pesan yang salah
E.X.E Gaming,Gojek,5,2026-02-08 09:38:42,mantap,mantap
rirismaharanie,Gojek,1,2026-02-08 09:35:20,drivernya pada kurang ajar,drivernya kurang ajar
AndreasPersebaya1927 AndrePersebaya,Gojek,1,2026-02-08 09:18:44,saya pengguna gojek tapi kalo pagi mesen selalu jauh khusus hemat beralih ke reguler cepet driver nya,guna gojek kalo pagi mesen selalu jauh khusus hemat alih reguler cepet pengemudi nya
Moestaqiem Dahlan,Gojek,5,2026-02-08 09:18:28,TOP BANGET,top banget
Papa arif,Gojek,5,2026-02-08 09:17:45,terbaik,baik
Putri Lulu,Gojek,5,2026-02-08 09:12:50,sudah beberapa x pelayanan mengemudi sangat baik,beberapa x layan kemudi sangat baik
Erwan Erdianto,Gojek,5,2026-02-08 08:51:38,berguna,guna
Amira,Gojek,5,2026-02-08 08:42:37,mantap cepat aman .,mantap cepat aman
hambali farm,Gojek,5,2026-02-08 08:37:29,mantap gojek,mantap gojek
Jon Febri tamba,Gojek,5,2026-02-08 08:28:53,"bagus, cepat sih penjemputan nya",bagus cepat sih jemput nya
no name “no name selalu” no name saja,Gojek,5,2026-02-08 08:21:46,josssss tenannnnnn,josssss tenannnnnn
Fanani,Gojek,1,2026-02-08 07:59:52,di outlet offline harga 18 di gojek jadi 32 gila ga kurang mahal? belum ongkirnya install udah lama beberapa tahun baru kali ini syok,outlet offline harga gojek jadi gila tidak kurang mahal ongkirnya install sudah lama beberapa tahun baru kali syok
