userName,score,at,content,app
Rizky Syahputra,5,2026-02-04 01:27:35,aplikasi nya sangat bagus,Gojek
Kadal Laut,5,2026-02-04 01:26:38,mantap,Gojek
Anggun Syahputra,5,2026-02-04 01:23:18,tolong banget yh untuk yng ngasih promo hemat itu ngga guna banyak driver yh ngga mau ambil sekali nya ambil jarak nya jauh kalau gitu ngga usah ada promo hemat,Gojek
Sri Yanto,5,2026-02-04 01:20:56,Biarkan Bintang Yang Bicara,Gojek
ACHMAD DIAS BAGUS WARDANA,5,2026-02-04 01:18:53,Oke,Gojek
salsa billah,1,2026-02-04 01:11:12,"estimasi waktu lu tuh benerin, bnyk buktinya kli driver keliatan telat",Gojek
H Win,1,2026-02-04 01:08:36,driver yang lagi byk masalah yg masih mabuk/ habis minum jangan narik dulu bahaya buat penumpang,Gojek
Marvin Kevin,5,2026-02-04 01:02:12,lancar dan aman,Gojek
Ike Yusneni,5,2026-02-04 01:00:20,"good driver's, good service, thank you gojek",Gojek
Anwar Suhad,5,2026-02-04 00:58:21,mantap,Gojek
Jajang Jaelani,1,2026-02-04 00:56:04,Sangat membantu,Gojek
Dimas Utomo,5,2026-02-04 00:42:05,Mantaap,Gojek
Cut Chairunnisa,1,2026-02-04 00:27:33,lama lama makin gak berguna. dipake gak ada koneksi internet. lu doang yg gak ada koneksinya,Gojek
Rina Delia Rina,5,2026-02-04 00:23:27,sangat membantu disaat orgtua tdk bs antar skolah.. trimakasih ya om gojek nya sangat ramah,Gojek
FAJAR LIZEYAA,5,2026-02-04 00:19:06,Tetap Memberikan Pelayanan yang Baik kepada Semua,Gojek
Nicholas Geh,5,2026-02-04 00:16:47,mantap,Gojek
Abdul Aziz,4,2026-02-04 00:09:21,ok,Gojek
Hj Sumiati,1,2026-02-04 00:01:35,pelayanan nyaa lambat bgt plis orang lagi buru buru malah lambat bgt pelayanan nya bikin orng bm aj,Gojek
Nur Lailatul,5,2026-02-04 00:01:31,bagus,Gojek
Adi pryatna Kusumah,1,2026-02-03 23:52:27,"aplikasi tidak semakin baik,, bener2 makin buruk sorry saya uninstall",Gojek
Ros Sihaloho,1,2026-02-03 23:39:23,"gak beres aplikasi ini jam sibuk sekolah jemputan jauh tolong di perbaiki jgn hanya meraup keuntungan pikirkan nasib driver, di cancel driver gak di kasih orderan pantas aja pada lari ke aplikasi lain",Gojek
Eka Setiyawati,5,2026-02-03 23:35:27,Penjemputan tdk lama,Gojek
Melinda Yosevina,5,2026-02-03 23:32:59,ok,Gojek
Yodak Tau,1,2026-02-03 23:23:01,ga guna klo pesen terus mencari driver lama mau dibatali kgk bisa,Gojek
Pengguna Google,4,2026-02-03 23:00:00,baik,Gojek
Sugeng Priyanto,3,2026-02-03 22:59:03,semenjak goride hemat jadi 6.000 jadi susah carinya,Gojek
viviany hanas,1,2026-02-03 22:36:45,"skg gojek ng kaye dulu kita pesan bisa nunggu sampai 20 menit, 10 menit bekin jadi males untuk pake jadi mau uninstal ja. semoga lebih baik kedepan nya",Gojek
Alwy Ibra,1,2026-02-03 21:41:40,"apk busuk ga adil pembagian orderan semoga bangkrut program langcor merugikan mitra driver, pemerintah nya Buta Tuli",Gojek
Ridwan maulana,5,2026-02-03 18:46:54,good,Gojek
Ritno Bexsslow,5,2026-02-03 18:34:27,best,Gojek
Imas Lestari,5,2026-02-03 17:56:07,"bagus, bisa membantu bila kepepet butuh pengantaran",Gojek
Denny kosasih Denny,5,2026-02-03 16:58:41,mantap gojek slmt hari Imlek tgl 17 Febuari 2026 gojek,Gojek
Setyo Pradigdo,5,2026-02-03 16:22:36,ok,Gojek
Fanzia Nuurizqi,5,2026-02-03 16:21:16,gofood nya yang oke,Gojek
Muhamad Nur prayitno,5,2026-02-03 16:06:43,ok,Gojek
Nawi Iwan,5,2026-02-03 15:58:03,oke,Gojek
vendy shinaga,4,2026-02-03 15:52:33,jos,Gojek
Leon Amoeba,3,2026-02-03 15:51:57,"Tolong ditingkatkan lebih baik lagi untuk pelayanan peta MAP (GPS) tujuan, apalagi kalau musim hujan (cuaca buruk) pasti titik petanya kadang tdk bisa sesuai apa yg cust. inginkan🙏",Gojek
NEURON 27,5,2026-02-03 15:32:06,"aplikasi transportasi terefisien yg pernah ditemukan oleh dunia, yg memudahkan pengguna dimana saja",Gojek
Suharto Just,4,2026-02-03 15:18:48,nyaman,Gojek
Tiara Ismiyanti,5,2026-02-03 15:04:18,"barusan dapet driver bp2 judes bgt terus marah2 gamau nganterin sesuai titik,beliau berhenti didepan gang jauh dari rumah alias jauh dari titik antar bener2 tu beliau blg saya cape harus balik lg LAHHH YA GIMANA ELO KAN NARIK INI BENER2 YA TOLONG LAH DRIVERNYA 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻",Gojek
ijoule irfan,5,2026-02-03 15:02:56,ok mempermudah,Gojek
Andri Cendana,5,2026-02-03 15:00:04,mengatasi masalah menyangkut keperluan transportasi dadakan.,Gojek
Benni Josua sinaga,5,2026-02-03 14:59:50,sangat dibutuhkan,Gojek
Novendra Syahni,1,2026-02-03 14:59:38,"mau daftar TPI tidak bisa,,Yau udah w uninstall",Gojek
Fadlan Khairul Azam,1,2026-02-03 14:55:19,alah banyak bacot mau masuk aplikasi aja 😫😫🤯,Gojek
Deedee Ima,5,2026-02-03 14:54:22,bermanfaat,Gojek
Nabila Umayah,1,2026-02-03 14:45:39,APLIKASI JELEK,Gojek
Pengguna Google,5,2026-02-03 14:30:10,semangat tetap semangat pejuang rupiah,Gojek
Cu Ik,5,2026-02-03 14:22:48,sangat membantu,Gojek
Fathan Albany,3,2026-02-03 14:19:05,"akhir akhir ini pesanan telat di antar, entah kenapa pencarian driver lambat sekali",Gojek
Desy Irawati,5,2026-02-03 14:17:31,bagus,Gojek
Syalahuddin Alan,5,2026-02-03 14:15:52,terimakasih,Gojek
Mr. Lee,5,2026-02-03 14:14:00,apik tenan perlu disebarluaskan,Gojek
Gede Jaya,5,2026-02-03 13:41:09,driver rapi dan ramah,Gojek
Rubi Yudian,5,2026-02-03 13:21:43,terimakasih gojek sdh mengantar sampai ke rumah dengan selamat,Gojek
aliyah qurratul a'yun,5,2026-02-03 13:08:12,bagusss bgtttt,Gojek
Mahali Holil,5,2026-02-03 13:05:46,mantap,Gojek
NVL,1,2026-02-03 13:02:25,pake gosend instan sekarang lama bgt masa nyari driver buat pickup lama bgt sampe 3 jam blm di ambil jg,Gojek
Sofyanto Haryanto,5,2026-02-03 12:47:13,good job,Gojek
Tribuana,1,2026-02-03 12:43:42,aku pesen gofood express nunggu 60 menit ujung ujungnya malah batal gara gara gadapet driver. AKU NUNGGUIN 60 CUMA BUAT DAPET HIKMAH DOANG KALO APLIKASI NYA RUSAK,Gojek
Tutik Adi pawiro Sriyati,5,2026-02-03 12:20:29,baik dan sopan pelayanan nya,Gojek
26-TJKTB-PANDU Arya Mahendra,5,2026-02-03 12:18:51,udh op ni apk,Gojek
Kiki Ardiansyah,5,2026-02-03 12:17:11,kasih promo donk,Gojek
Asa Asa,5,2026-02-03 11:53:35,aq suka bgtt sama apk gojek karna enak membantu dan kemana mana jauh lebih mudah,Gojek
Dwi Endari,5,2026-02-03 11:51:36,ok,Gojek
Yoga Pratama,1,2026-02-03 11:43:19,aplikasi sialan order ga sengaja lagi gua. fiks gua APUS setelah ini. ga akan lagi2 gua download ni aplikasi ga jelas,Gojek
Suhe Hendra,1,2026-02-03 11:42:43,ke sini nya makin mahal ajj,Gojek
Heri Madani,5,2026-02-03 11:42:03,"thank gojek,sll anterin aku & barangku",Gojek
Ariana Ayunindya,1,2026-02-03 11:24:39,"sekarang dpet gojek makin susah, lama, dan setiap dpet kebanyakan di cancel. Bikin telat",Gojek
akroma homsu,5,2026-02-03 11:17:27,sangat membantu sekali,Gojek
Salsabiil Ismaiiliah,5,2026-02-03 11:17:00,"untuk aplikasinya ok, sangat membantu tapi drivernya xoxo",Gojek
Tarlam Khan,1,2026-02-03 11:14:05,"tidak hujan, loadingnya lama dpt nya jauh2... apa lagi klo hujan susah..., benerin sistemnya...",Gojek
Naila Malida,5,2026-02-03 11:05:12,"SENGAJA DIKASIH B5 BIAR DIBACA! APAAN NUNGGU DRIVER BUAT GOFOOD 1 JAM LEBIH MASIH GA KETEMU JUGA!!! MAU NGEBATALIN DARI AWAL JG GABISA, APK TERKOCAK DAN TERTOLOL.",Gojek
Linda,5,2026-02-03 10:59:46,cepat ...tepat waktu...dn bnyk disconya👍👍,Gojek
Winengsih Group,5,2026-02-03 10:43:33,"secara pelayanan bagus dan gercep,, paling dari segi harga agak di diskon lagi ya buat gojek",Gojek
Eka Putriani,5,2026-02-03 10:43:14,sgt membantu sekali,Gojek
Juan Cello,1,2026-02-03 10:40:07,dari 29 ribu tiba tiba naik harga ke 50 ribu,Gojek
Ricko ISP,1,2026-02-03 10:33:01,"notifnya ganggu bet, lagi main game multiplayer tiba tiba muncul notif sampe kebuka apknya, progress hampir 2 jam lenyap gitu aja",Gojek
Feren Octavia,1,2026-02-03 10:21:50,susah dapat driver,Gojek
Nesia Siregar,1,2026-02-03 10:19:51,"Kenapa aplikasi sekarang untuk drivernya dapat yang jauh terus ya? berkali2 dicoba seperti itu terus, jadi kecewa sama aplikasinya",Gojek
Melda Syahfitri,5,2026-02-03 10:18:18,lebih praktis dan cepat,Gojek
Muhammad Akbar,5,2026-02-03 10:16:08,semakin berkembang gojek dengan promonya,Gojek
Dhea Yo,1,2026-02-03 10:06:10,"lemot, dapetnya juga yg jaraknya jauh2. padahal jarang cancel kecuali diminta sama drivernya. Bbrp driver perlu diedukasi cara baca peta, posisi sudah sesuai masih ditelpon tanya lewat mana dan menyalahkan penumpang, padahal sudah diberi tau arah jalan dan posisinya.",Gojek
Rediansah Gunara,5,2026-02-03 10:05:12,bagus,Gojek
Dodi Witjaksono,5,2026-02-03 10:02:11,gojeg memang okey...saya nyaman naik gojeg dan go car..tksh gojeg..,Gojek
Nandar Chikal 82,5,2026-02-03 10:01:38,Bagus,Gojek
okta ambalinggi,1,2026-02-03 09:49:38,"payah, beli pulsa lewat swadaya gojek, TDK masuk2 admin TDK respon",Gojek
Garella Chelsia,1,2026-02-03 09:39:05,"apk g jelas, pesan go shop tb tb suka di cancel2 sndri pesan makan udah tau tunai alasannya ga bawa kembalian, pdhl tau tunai kan nyari driver susah bgt uninstall aja",Gojek
Andri Yansyah,5,2026-02-03 09:31:57,"ini saya beli di go pulsa,tapi pulsa blm ada masuk dan belum ada pengembalian dana",Gojek
Imam Perdana,5,2026-02-03 09:30:28,makasih,Gojek
Hanafi Acha,3,2026-02-03 09:21:08,cara ngelaporin driver yg mengabaikan pesanan gamana sih..menggangu bget.. nungu jadi smakin lamaaa.. tolong di jelaskan.. biar driver gak seenak nya sndiri,Gojek
silvia anggraeni,5,2026-02-03 09:20:04,kalau bisa promonya lebih banyak lg 😊,Gojek
Azis 10,1,2026-02-03 09:05:51,"susah dapet driver kalau ngirim paket dari tokopedia driver banyak yg cancel huuffttt... ga usah alesan meningkatnya jumlah pesanan atau tidak ada driver di titik penjemputan, 4x di ulang mencari driver di tokopedia itu di cancel padahal pengiriman instant, giliran di alihkan ke grab baru 1x dapet driver langsung di ambil dan di kirim...",Gojek
Anashya Diandra Yuniar,5,2026-02-03 08:25:44,aku sayang gojek 🤗🤗 trutama aa' gojeknya🤗🤗,Gojek
Cinta Marita,1,2026-02-03 07:52:46,banyak kecewa dengan pelayanan goride dan gomart.driver goride melakukan penghinaan terhadap fisik customer dan ketidak jujuran dari driver saat gomart.kecewa sekali modus brg tidak dn hingga akhirnya konsumen pesanan barang berkurang dan konsumen di rugikan pdhl sudah memenuhi ongkir gratis sesuai pembelajaan yng ditetap kan gojek,Gojek
Jinggaulia,1,2026-02-03 07:49:48,"saya mau verifikasi malah gagal terus, sementara saya ada saldo di gopay, mau di pake jadi ga bisa karna slalu gagal di verifikasi muka, tolong dong jangan di bikin sulit",Gojek
siregar ansari,1,2026-02-03 07:45:09,"KETAHUILAH PELANGGAN, DI BALIK ONGKOS MURAH KALIAN, APLIKASI GOJEK SANGAT KEJAM KEPADA DRIVERNYA, ORDERAN BIKE HEMAT YG KALIAN PESAN,DRVERLAH YG MENANGGUNG BIAYA PROMONYA, BUKAN GOJEK",Gojek
Hoerudin Ndin,5,2026-02-03 07:44:51,gopay lebih cepat sangat mudah di gunakan .. makin berkembang terus ya sukses makin terdepan pokonyah,Gojek
Indra twins,1,2026-02-03 07:40:36,aplikasi sampah,Gojek
Wawan Hermawan,5,2026-02-03 07:28:01,memang bs jadi prioritas dlm pemilihan alat transportasi umum,Gojek
Kerah Manset baraya (Kmb),5,2026-02-03 07:14:46,segalanya jadi mudah antar paket,Gojek
maryani aira,5,2026-02-03 07:10:29,sangat baik',Gojek
yuli asriati,4,2026-02-03 07:06:52,semakin ke sini kirim brg pakai gojek makin susah. Ngga ada driver yg ambil,Gojek
Suk Arna,2,2026-02-03 06:59:17,"bermodal aplikasi, yg di siksa drivernya potonganya gede",Gojek
Mahrus rus,5,2026-02-03 06:58:53,bagus,Gojek
Supri Adi,5,2026-02-03 06:53:51,pelayanan bagus driver sopan tepat waktu,Gojek
Chris Pumpkin,1,2026-02-03 06:36:36,"terlalu lambat untuk pencarian driver meskipun jarak driver dekat, apalagi untuk layanan gofood bener² lelet semuanya",Gojek
Perdana Yudistira,5,2026-02-03 06:33:27,bagus,Gojek
Nailah Fitri,5,2026-02-03 06:21:46,membantu banget,Gojek
Aisyah ramadhani,5,2026-02-03 05:55:34,oke banget,Gojek
Pramudya dwi Lestari,1,2026-02-03 05:55:07,"minta tolong dong untuk driver gocarnya di seleksi lagi, untuk bisa ramah kepada penumpang, dan tidak kbnyakan mengeluh masalah macet atau jalan sempit memang membosankan tapi setidaknya tidak kbnyakan mengeluh saat membawa penumpang apalagi di saat urgent. kebanyakan driver gocar skrng mengeluh didepan customer nya, membuat customer tidak nyaman mendengar nya.",Gojek
Vera Winata,5,2026-02-03 05:29:26,Kenapa sih harus ada biaya pesanan gofood? Buat yg ngekos itu lumayan nambahin beban loh.apa lg biasax pesan makanan bisa 2X sehari. iiishhh...mengecewakan,Gojek
Satrio Buana pamungkas,3,2026-02-03 05:24:01,tolong di tinjau kembali,Gojek
Suryadi Haris,5,2026-02-03 05:21:10,ok,Gojek
PUSH OUT,5,2026-02-03 05:07:33,Mantap,Gojek
Dek Nova,3,2026-02-03 05:03:04,memang lebih murah dari ojol sebelah. tapi kalau daerah pinggiran kadang gak dapet ojol,Gojek
Widiya Feronica,5,2026-02-03 04:42:21,sangat membantu,Gojek
Heni Rizwan,5,2026-02-03 04:34:02,sangat membantu kebutuhan sehari-hari ku,Gojek
Arya jombang Jombang,5,2026-02-03 04:31:07,murah bnyk prom,Gojek
iman noor elmasnawi,5,2026-02-03 04:19:52,Dari dulu untuk taxi online selalu pakai Gojek,Gojek
Meirina Sugianto,5,2026-02-03 04:16:00,bagus..!👍🙏,Gojek
Aqila Azzahra ramadhani,5,2026-02-03 04:09:59,diskon nya endul,Gojek
Teresa Nani Agustina,5,2026-02-03 04:09:05,driver baik dan aman,Gojek
iam gw jangan di keluarin dari akun nya am,1,2026-02-03 03:52:34,"GPSnya ngaco melulu. Sudah berkali-kali, di komplain tidak digubris. Kasihan penumpang dan driver. Penumpang enggak bisa salahin driver. Driver juga enggak bisa salahin penumpang. Order udah bener, alamat bener berkali-kali cek. Tapi, begitu checkout, pesenan di ambil, tuh GPS semaunya sendiri. kirain pas pertama saya yang salah, penumpang. kagak tahunya, tiga kali order lagi berturut-turut begitu melulu. Parah banget dah, mana lagi kagak bisa jalan. Destinasi bukan yang dituju. Kacau!!!",Gojek
Hermawan Adianto,5,2026-02-03 03:51:18,mantul,Gojek
Joicelyn Aurely,1,2026-02-03 03:47:15,"tiap mau beli kuota di gopulsa sllu error, tlg perbaiki.",Gojek
Komala Sari,5,2026-02-03 03:35:35,baik,Gojek
Arya Budi Priambodo,1,2026-02-03 03:30:29,beli paketan uda 4 kali gaada yang masuk2,Gojek
Kevin Susanto,1,2026-02-03 03:21:23,"biaya mahal, promo irit, pengiriman di marketplace paling lama ,kacau memng ini transport",Gojek
Syaiful Bahri,5,2026-02-03 03:18:57,mantap,Gojek
nefota lumondo,5,2026-02-03 02:58:01,ok banget pelayannya,Gojek
dewa sugiada,5,2026-02-03 02:52:09,nice,Gojek
Novi Tasari,5,2026-02-03 02:40:26,"sebenernya bagus2 aja ni aplikasi,cuman kadang males banget mau gofood antara kesel,kasian,sama ga tega!!driver pada kaga ada kembalian!!harusnya mungkin ga ada cod kali ya!",Gojek
Umar 93,5,2026-02-03 02:28:18,sangat membantu,Gojek
Annas Nuril Huda,5,2026-02-03 02:22:34,overall selama beberapa tahun pakai Go-Jek tidak mengecewakan,Gojek
Syarip Hidayat,5,2026-02-03 02:18:01,"🔊 Konsep Fitur: Gojek Smart Voice Alert Notification (Super AI) Deskripsi Singkat Fitur notifikasi suara pintar di aplikasi Gojek yang otomatis membacakan status transaksi & detail pesanan dalam suara khas Gojek, lengkap dengan teks notifikasi. ✨ Fungsi Utama • Notifikasi Suara Otomatis Saat transaksi berhasil / diproses / dikirim, sistem akan membacakan: “Pesanan GoFood kamu berhasil. Total Rp58.000. Estimasi tiba 25 menit. Terima kasih telah menggunakan Gojek.” • Teks + Suara Sekaligus • Popu",Gojek
DE RAIS RENUAT,5,2026-02-03 02:09:27,cepat dan tepat,Gojek
Hen za,5,2026-02-03 02:04:07,mantab pelayanan memuaskan,Gojek
Bang Libra,4,2026-02-03 02:02:01,god job,Gojek
Felix adrian31,5,2026-02-03 01:57:00,mantappp,Gojek
Sheyna Zivana,3,2026-02-03 01:56:21,"disalatiga kenapa aneh ya?saya sedang buru"",trs pesen goride.padahal deket rumah saya ada driver yg online,tapi kenapa dapetnya yg jauh ya?dan alhasil saya harus nunggu driver tsb.ini gak efisien banget buat customer.tolong dong diperbaiki sistemnya kayak dulu lagi..yg tiap saya order pasti dapet driver yg dekat dengan saya.terima kasih",Gojek
Pretty Natasya,1,2026-02-03 01:38:39,"sumpah fitur driver kasih rating ke customer itu ga guna banget, ngerugiin customer bgt. Orang2 ga ada yg mau pake lu lagi GOJEK. Hancur aja lu apps jelek. BAGUSAN GRAB DIMANA2, JAUUHHH BGTT BEDANYA, KULITAS DRIVER, APPS SEMUANYAA",Gojek
ata dani,1,2026-02-03 01:35:27,order hemat dan order reguler sama sama lama dan dapatnya pengemudi jauh,Gojek
Mangoen Wibowo,1,2026-02-03 01:31:09,BUAT BAYAR PASCA BAYAR XL GAGAL TERUS..,Gojek
Raffi Paputungan,5,2026-02-03 01:21:05,murah meriah harganya,Gojek
Alvian Dickinson,5,2026-02-03 01:19:21,asik,Gojek
Aan Andri,5,2026-02-03 01:19:18,user friendly,Gojek
Witono Amd,5,2026-02-03 01:14:10,mantap,Gojek
Danang Kimaryanto,5,2026-02-03 01:09:49,transportasi untuk kerja,Gojek
Awan dhimas Novianto,5,2026-02-03 00:57:36,"saya sudah memakai aplikasi gojek 4 tahun,alhamdulillah layanan the best",Gojek
Diki channel,5,2026-02-03 00:51:32,jarang ada diskon,Gojek
Now You See Me Sony Handoko,1,2026-02-03 00:37:37,"makin berat aja apk, muter mulu mau beli tiket krl",Gojek
D Va,5,2026-02-03 00:27:07,aplikasi terbaik,Gojek
Wirijaf Fam,2,2026-02-03 00:24:42,"Di kasih limit di gopay pinjam 200rb,pengajuan pertama sukses setelah lunas di ajukan LG di tolak nunggu 1 BLN,pengajuan ke 3 di tolak lg nunggu 2 BLN utk bisa mengajukan lg.terlalu rumit nih gojek kaya limit 200jt aja.padahal sy menggunakan gojek SDH dari THN 2015.Hilang resfeck deh males.",Gojek
Yanuar Putra Pratama,5,2026-02-03 00:14:49,sangat bagus dan berguna untuk memakai perjalanan jarak jauh 👍,Gojek
Siti Haydjah1803,5,2026-02-03 00:14:13,enjoy Abang nya,Gojek
Tantan Tantan,5,2026-02-03 00:11:58,cepat sekali,Gojek
Mariasion Sembiring,5,2026-02-03 00:03:43,ok,Gojek
Ahmad Hanif,3,2026-02-02 23:50:40,Susah cencel pesenan,Gojek
Daffa JVS,2,2026-02-02 23:50:09,"gojek yang mendapat orderan adalah pasti gojek yang keadaanya jauh ,dan bisa bikin terlambat selain itu pas sudah ditunggu malah di cancel sama gojeknya sendiri😢",Gojek
Darminto Marli,5,2026-02-02 23:43:21,bagus sekali,Gojek
Agus Nurjaman,3,2026-02-02 23:42:49,"Kenapa tiap order, dapetnya driver yang jauh dari radius titik jemput terus? Gimana sih ini sistemnya, agak lain.",Gojek
Fitra Sartono,4,2026-02-02 23:42:16,"Gojek tolong dobenerin dong ini. Kenapa sekarang dapatnya jauh2, dan giliran sudah dapat drivenya nggak langsung jalan jadi waktu nunggunya malah makin lama",Gojek
Selamet Riyadi,5,2026-02-02 23:42:03,mantab,Gojek
Robert Dewe,1,2026-02-02 23:19:06,"makin lama makin gak jelas,harga tiap menit berubah trus, aplikasi gak jelas",Gojek
Eka Apriyanto (piyan),1,2026-02-02 23:10:59,"maaf bintang 1 dulu, sekarang cari drivernya lama bgt, driver disekitar padahal banyak tapi slalu dapet yang jauh, terkadang driver tidak langsung berangkat",Gojek
M Suwandi,1,2026-02-02 23:05:47,"harga pemesanan selalu berubah-ubah naik turun, mencari gojek hemat sangat lama.",Gojek
Shafira dara Aprilia,5,2026-02-02 23:00:18,sangat mudah,Gojek
supirno ceasar,5,2026-02-02 22:48:11,sangat membantu..,Gojek
Ferdinand Kane,1,2026-02-02 22:37:56,susah bgt dpt gojek pas hujan,Gojek
Rida Destriyanti,5,2026-02-02 22:36:25,memuaskan,Gojek
Hanif Rrahman,1,2026-02-02 22:32:25,dikasih driver yang jauh dari penjemputan,Gojek
dila dila,1,2026-02-02 19:34:42,aplikasi goput ongkir nya kayak baxxi terlalu nyekelk.tolong pihak playstor ini di tertib kan,Gojek
Feri Irawan,5,2026-02-02 18:44:10,bagus,Gojek
Mia Asnawy,1,2026-02-02 17:41:51,kok ga bisa login? bisa di pake ga ni apk?,Gojek
Herona Jr,5,2026-02-02 17:14:26,untuk titik lokasi tolong di benerin kurang pas jadi kadang salah paham sama draver ny thanks,Gojek
Rafiz the gaming,1,2026-02-02 16:33:27,susah bnget dapet driver yang mau jmput ketitik,Gojek
Uri Suryawati,5,2026-02-02 16:31:05,", 👍",Gojek
Ahmad fariyani,5,2026-02-02 16:05:33,ok,Gojek
Denissehan Denissehan,5,2026-02-02 15:58:08,happy n feel safety,Gojek
27_XE.7_ RADIT PUTRA PRAYOGO,1,2026-02-02 15:42:46,kelamaan,Gojek
Linda Adistiana,5,2026-02-02 15:34:21,mantap,Gojek
Moh Haris,5,2026-02-02 15:31:50,apk anak bangsa semoga tetap baik dan berjaya,Gojek
Iga pras,5,2026-02-02 15:19:45,good,Gojek
angga paidjo,1,2026-02-02 15:15:38,"saya dulu instal gojek tapi tau2 hilang sendiri, sampai sekarang malah gak bisa login, padahal juga selalu memberi rating bintang 5 mau itu pelayanan kurang memuaskan. hampir 5 tahun ini saya instal ulang tidak bisa, kenapa ya ?",Gojek
Deden Deni,5,2026-02-02 15:08:27,sangat memudahkan,Gojek
Putri Anggraini,2,2026-02-02 14:58:32,"gopaylater gak bisa dipake lagii, padahal gak pernah sama sekali telat bayar,,,tahap review trus gak kelar2 udah 5 bulann,, mending pake aplikasi lain ajh yg bisa paylater ,,, bener2 kecewa pokoknyaaaa",Gojek
Muhammad Isa anshori,1,2026-02-02 14:48:49,orderan gofood terlalu lama sejahterakan drivernya,Gojek
Om Fais Daily,1,2026-02-02 14:48:34,"sekarang gofood, tidak kelihatan map driver nya saat penjemputan dan pengantaran... padahal itu penting untuk monitor lokasinya",Gojek
Farid Hidayat,5,2026-02-02 14:45:00,bagus,Gojek
Siti Rosiawati,5,2026-02-02 14:32:38,"untuk gofood lebih praktis, lebih cepat dan lebih ekonomis,🙏🏻",Gojek
alvin marentino,1,2026-02-02 14:29:15,"sudah 1 jam menunggu lebih driver gofood dan tidak bisa batalkan pesanan, tidak bisa pesan yg lain karena tidak bisa membatalkan pesanan, waktu terbuang sia-sia.",Gojek
