userName,score,at,content,app
Julio Elvis Sabin.,1,2026-01-01 20:30:05,"aplikasi Ampas,sudah prioritas menuju rumah sakit masih aja susah dapat pengemudi.",Grab
Rahmat Riski wahyudi,1,2026-01-01 20:17:59,tolong di benerin lagi saya pesen makan pas driver nya ngechat ga muncul notifnya jadi pas driver nya yampe saya tidak tau menahu alhasil cekcok karena miskom,Grab
umar faruq,1,2026-01-01 18:48:12,tidak puas,Grab
Eka Kurnia putra,5,2026-01-01 18:26:56,"Sangat membantu, dalam keseharian.",Grab
Dika Sanjaya,5,2026-01-01 17:36:19,Oke bangat gampang di gunakannya 👍🏻👍🏻👍🏻👍🏻🌹🌹,Grab
muhammad Ferdiansah yudha sena,1,2026-01-01 17:14:33,apa laa pesan makanan lama bener nunggu 2 jam gila,Grab
RxdCP zero,1,2026-01-01 17:07:32,dari jam 8 malam sampai 12 tengah malam nunggu makanan ga diantar antar loh malah dibatalin di sabarin nunggu walaupun udah laper malah dibatalin ga menyelesaikan masalah ga jelas banget di jogja emang sesedikit itu drivernya??? 4 jam nunggu loh,Grab
Rifaa YT,1,2026-01-01 16:51:32,"ini emang gaada niat buat sediain fitur cancel GrabFood gitu? atau ga minimal delay 5 mnit inimah ngga di klik bayar aja tiba"" otomatis masuk ke pesenan ya mau gamau harus bayar lah, tolong sediain fitur cancel kalo ngga minimal kasih delay beberapa menit biar yang ngga sengaja ke klik masih bisa di cancel",Grab
Meiby Firmansyah,1,2026-01-01 16:40:42,"JELEK, GABISA CANCEL ORDER MAKANAN,, KALO SUDAH DI KLIK GABISA DI CANCEL.. PADAHAL CUMA MAU CEK ONGKIR DULU",Grab
Irfan NH,1,2026-01-01 16:29:55,kebijakan yang sangat merugikan 2 belah pihak jika pesanan dengam metode pembayaran tunai ( COD ). kalau memang dalam waktu lebih dari 10 menit tidak menemukan driver mending batalkan saja. saya sudah coba mau batalkan pesanan yang lebih dari 30 menit tidak nemu driver gabisa.,Grab
mohamad ardiyansah,1,2026-01-01 16:28:16,"sudah beberapa kali order tapi selalu terlambat, mohon maaf buat driver sekiranya sedia PB, kalau emang PB habis baterai juga low yaudah mending pulang atau off untuk cas HP dulu, baru online lagi, terimakasih",Grab
Amban Gondrong,5,2026-01-01 16:08:00,oke,Grab
Andi Ncrot,5,2026-01-01 15:57:35,baik,Grab
Viky Wilantara,5,2026-01-01 15:56:32,gampang di gunakan,Grab
Injewood sound,5,2026-01-01 15:45:58,"memudahkan dlm berpergian, aman nyaman",Grab
Yanis Adiputra,5,2026-01-01 15:43:11,ok,Grab
Sari Hafsah,4,2026-01-01 15:36:59,good,Grab
Vivian Belinda,1,2026-01-01 15:24:15,"seharusnya di sediain fitur di mana kita bisa chat langsung ke restoranya, supaya bisa chat jika ada kendala.. ini saya pesen makan di restoran awal estimasi 70menit, di undur terus sampai 2 jam, mau ngechat restoranya gabisa.",Grab
Ny. HARMAWAN -PIA AG RANTING 02,5,2026-01-01 15:12:59,banyak promonya.. keren.,Grab
Malvin Lie,3,2026-01-01 15:03:23,diatas jam 9 malam sulit dapat drivernya diwilayah bandar lampung,Grab
Nabilah Aulia,5,2026-01-01 14:59:58,tepat waktu,Grab
poco,1,2026-01-01 14:58:21,gaje ah tiba² akun di bekukan padahal saya blm mesen apa² selama 1 bulan lebih karna kerja di laut saat mau mesen kenapa tiba² akun d bekukan padahal,Grab
Muhammad Mulfi Syahreza Damanik,1,2026-01-01 14:46:41,"terlalu lama menunggu order grab food, mau di batalkan juga ga bisa, masa iya harus nunggu terlalu lama, sangat tidak recommend 👎🏻",Grab
Gatewayku Digital,1,2026-01-01 14:40:34,Susah Order Grab Express gak pernah dapat driver,Grab
Agus Mulyadin,3,2026-01-01 14:38:05,payleter belum kembali,Grab
akun tiktok,1,2026-01-01 14:34:44,"driver nya lamaaa, bukan di map malah makin jauh, padahal daerah saya jalannya ga muter dan jarak nya Deket, mohon di perhatikan pihak grab!!!!!",Grab
Silvia Shop,5,2026-01-01 14:28:43,menunya mantap... rasae enduull,Grab
Riska apriyanti,1,2026-01-01 14:24:59,"driver ny lama bgt nganter pesanan,. baru pertama kali lngsung buat kesel ni app,. cukup sekali aja,. lngsung gw uninstal",Grab
Reski Amelia,5,2026-01-01 14:19:49,sangat membantu,Grab
Rika Meisya Putri,1,2026-01-01 13:43:36,"tolong di perbaiki dong sistem pemesanan ini, masa membatalkan pesanan harus nunggu 1 jam dulu, Saya pesan dan Harus nunggu 1 jam karena kesulitan cari pengemudi, kenapa gak ad sistem 15/20 menit untuk batalkan pesanan ? kenapa harus nunggu 1 jam buat dapatin driver dan ujung²nya gak dapat jga??? bikin org tambah lama menunggu kejelasan jelek banget sihh ini prosesnya 🫠",Grab
Rifqi,5,2026-01-01 13:41:56,mantap,Grab
Hangga Saputra,1,2026-01-01 13:32:53,"pesab grab food 1 jam lebih gak nemu driver, mau d cancel gak bisa, mau makan lapar hrs nunggu lama baru bisa cancel, buat kebijakan yg gak merugikan konsumen dan mitra grab",Grab
Naufal CHANNEL,5,2026-01-01 13:25:01,sangat membantu dalam setiap kebutuhan,Grab
Muh. Alim Ramadhan,1,2026-01-01 13:22:20,"Tolong yah kita juga punya hak mau mengupdate/tidak setidaknya jangan memaksa pengguna untuk mengupdate.Kenapa terlalu sering update ini sangat mengganggu saya,jika ingin memgaupdate min. Sudah menambahkan semua fitur sekaligus jangan satu"". Dan juga kenapa sudah tidak bekerja sama dengan alfamart ini sangat menyusahkan jika harus terus menerus ke atm harap ditingkatkan kerja sama demi kenyamanan konsumen. Waduh saya nunggu pesanan ampe naik aslam sih ditunda mulu keterlambatan terparah sih.",Grab
NURIDAH SITI,5,2026-01-01 13:18:43,orang nya baik sabar udah mau nolong sy drong spd... terimakasih mas,Grab
Miqdad Ali,1,2026-01-01 13:08:46,"Aplikasi ini banyak kesalahan,Buat tempat duduk 4 siter. tapi driver Grabe hanya memperbolehkan 3 orang saja yg naik",Grab
Gabriel,1,2026-01-01 12:49:36,"begini layanan grab? udah pake yang prioritas lebih mahal, tempat makan dengan rumah tidak jauh. sudah 2 jam menunggu tapi tidak dapat driver? anda melawak? saya juga ga bisa batalin ini loh!! saya butuh cepat. ini sudah sampai malam",Grab
Ade Prasetyo,1,2026-01-01 12:36:56,"saya diriau masa perjalanan jadi memutar dan biaya 2 kali lipat karena sering lewat jalan yang dekat, sekarang susah untuk mendapatkan driver, tidak rekomendasi",Grab
maskarebet 61,5,2026-01-01 12:35:38,josss,Grab
Startboe Line,5,2026-01-01 12:35:28,tepat waktu,Grab
Saiful Bahri,5,2026-01-01 12:30:31,saya sangat puas pakai apk grab,Grab
Siska Dwi Lupitasari,5,2026-01-01 12:24:52,👍👍👍👍👍,Grab
Insha Allah Berkah,1,2026-01-01 12:18:22,ini susah sekali dapat grab,Grab
Edi Setiawan,1,2026-01-01 12:10:04,"mau nanya dan tolong di tindaklanjuti buat driver grab atas nama agdarwin fendy.. cerita nya saya pas ngantar istri kerumah sakit posisi istri lagi pendarahan dan terus keguguran, tarif nya kan 40rb an terus driver minta 1,5jt dengan dalih jok mobilnya kena darah sama air ketuban,, apakah itu wajar dengan biaya segitu???",Grab
Roma uly,5,2026-01-01 11:54:08,mantap,Grab
Ahmad Saepullah,1,2026-01-01 11:44:14,"parah bener, harga di tempat makan cuma 27k per porsi, harga di aplikasi grab 38k per porsi blm termasuk ongkir . Hebat anda !",Grab
Afrizal Yusuf,1,2026-01-01 11:36:35,cuma gr² gw gk perna beli dan hapus di bikin gk bisa masuk lagi cih,Grab
Silvi Ani,2,2026-01-01 11:26:48,"min bilangin abang abangnya badannya jangan bau mluu,pusing banget aslii,slalu ga punya kembalian mlu min,sekalinya ada kembalian duitnya bolong",Grab
ari tri anggoro,1,2026-01-01 11:15:52,"Mon maap, kita order makan/ delivery biar cepat kga buang"" waktu. klo waktu tunggu dpt driver nya 1 jam an lebih. yg ada bukan cepat, buang"" waktu. izin unistall.",Grab
Nurhayati Albaghdadi,5,2026-01-01 11:10:57,terimakasih,Grab
Nata Wanadri,1,2026-01-01 10:54:34,"tidak sebagus gojek, kalau udh nunggu lama tp tiba tiba driver cancel gak ada kompensasi apapun buat konsumen dr grab. pdhl dlam kasus ini, konsumen yg sangat dirugikan.",Grab
Ahmat Roni,5,2026-01-01 10:51:18,terima kasih atas permintaan saya yang diproses secara cepat dan aman oleh cs grab yang tanggap dan profesional,Grab
Ahmed.ridwan,5,2026-01-01 10:45:28,mantap,Grab
syahdam tegar,1,2026-01-01 10:36:04,kalo pesan expres malah dua yang kepesan driver jadi harus bayar dua dua,Grab
Eko Saputra,5,2026-01-01 10:32:24,mantap👍,Grab
Ambar Triana,5,2026-01-01 10:27:29,orangnya ramah,Grab
herry william,2,2026-01-01 10:03:03,"udh 2 bulanan dari bulan 10-2025 , Pake grab klo bayar pake Ovo eror, gk bisa dipakai bayar, harus tunai trs",Grab
Sulistiana Ana,5,2026-01-01 09:59:41,bagus pelayanan cepat murah,Grab
Dicky Wahyudi,5,2026-01-01 09:53:14,sangat ramah,Grab
Lukman Tri,5,2026-01-01 09:47:34,mmantul👍👍👍,Grab
aida ulya,1,2026-01-01 09:46:13,sombong kurirnya maunya nontunai. terus kelamaan pesen dibatalin nggak bisa. tolong ya di indahkan,Grab
Nayla Nayla,4,2026-01-01 09:46:11,"saya sudah tunggu pesanan 1 jam lebih tidak menemukan pengemudi saya mau batalkan juga tidak bisa masa begitu sih?waktu juga terbuang,saya nya juga kelaparan menunggu tidak bisa di batalkan lagi",Grab
Sissy Istiqfarah,5,2026-01-01 09:45:17,bagus,Grab
Gentra Nusantara,4,2026-01-01 09:33:21,maaf bintang nya saya kurangin awal lima jadi 4. alasan nya grab sekarang terlalu mengganggu notifikasi dan penawaran tiap waktu inbok penuh dan notifikasi lain nya juga bikin gak nyaman. mohon dikurangin lagi notifikasi iklan nya bikin gak nyaman,Grab
Rita Yuliana,5,2026-01-01 09:16:04,baik,Grab
heri hermansyah,5,2026-01-01 09:10:46,grab terbaik pokonya 👍,Grab
Sahwal Syarif,1,2026-01-01 09:03:17,kenapa tidak bisa terdaftar padahal sudah kasih masuk no hp saya...?,Grab
fina nisa,3,2026-01-01 08:58:09,"bagus sih, membantu jg. tpi tolong dong hapus fitur pengemudi yg masih pegang penumpang dapat ambil penumpang lagi. BIKIN LAMAAAA NUNGGUNYA!!! mau batalin kasian pengemudi dan bikin dapat pengemudi selanjutnya lebih lama!!",Grab
Supra Ku,1,2026-01-01 08:23:16,harga gila... di up 40% dari harga asli belum ongkir gk jelas... terus iming2 promo padahal tetep mahal... bodoh,Grab
Imam S,1,2026-01-01 08:17:15,Aplikasi tidak bermutu. tidak comfort untuk ram 4 gb disaat menginginkan akses cepat ke pemudi. semua lemot,Grab
Zamzam Maulana,5,2026-01-01 08:16:58,mantul,Grab
Maryati Maryati,5,2026-01-01 08:15:04,pengiriman tepat waktu,Grab
2024 bravo,1,2026-01-01 08:08:53,"saat dibutuhkan pas penting pentingnya mesti lag, padahal sinyal saya lancar, hp saya penyimpanan nya juga masi banyak",Grab
Jemy Da Costa,5,2026-01-01 07:57:50,"mobilnya bersih, ACnya dingin , Drivernya bisa basi atau cerita dalam perjalanan, pokonya mantap",Grab
Faizal Meili,5,2026-01-01 07:52:28,banyak diskon,Grab
esport moba,1,2026-01-01 07:42:12,salah satu driver membawa kabur makanan.,Grab
Cunong Nongkrong,1,2026-01-01 07:37:26,pesanan food salah pesan tidak bisa dibatalkan 👎,Grab
candra puspasari,5,2026-01-01 07:23:20,Pelayanan bagus,Grab
Hannan Alfatih,5,2026-01-01 07:16:42,mantap cepat ramah driver nya,Grab
prima stonecare,5,2026-01-01 06:47:56,bintang sudah mewakili,Grab
Limse Citra,5,2026-01-01 06:19:59,"nyari driver pas permintaan tinggi driver tidak ada,ubahlah sistem lu Grab..driver nya jangan ada Suspen waktu kalo permintaan tinggi orderan di lapangan..",Grab
kajir bae ah,5,2026-01-01 06:08:33,sangat membantu,Grab
Ahmad Daeng,5,2026-01-01 05:51:19,mantap pokonya nilai tak terhingga,Grab
Pawon Jowo,5,2026-01-01 05:21:36,enak udah order ke 2 x nya ini,Grab
Donald Barita,5,2026-01-01 05:08:29,ok,Grab
2 Dee,1,2026-01-01 04:56:13,"aplikasi aneh, saya pesan grabfood tunggu sudah 1 jam belum dapet driver, giliran mau cancel gak bisa,",Grab
Kesi Cirebon,5,2026-01-01 04:50:36,sangat 👌baik,Grab
Novita Agustina,5,2026-01-01 04:24:44,good,Grab
Jessica Kencana,1,2026-01-01 04:12:36,percuma berlangganan grab unlimited diskon nya palsu ga sesuai yg tertera... pdhl udah memenuhi syarat minimal pembelian 👎👎👎👎,Grab
Saputra Sam,5,2026-01-01 03:56:07,cepat dan aman sampai tujuan,Grab
Dumcer azen,5,2026-01-01 03:52:53,good 👍👍👍,Grab
Mul Yana,5,2026-01-01 03:49:00,mantap 👍👍👍,Grab
Ruslan Ronggo,5,2026-01-01 03:26:24,drivernya asik diajak komunikasi,Grab
Heny Heny,5,2026-01-01 03:22:29,joss jiiss,Grab
Anang Diananto,3,2026-01-01 03:17:44,Tambah tahun ongkos kirimnya tambah mahal,Grab
TRIO ADETIA,2,2026-01-01 03:09:27,"Ongkirnya mahal banget padahal jaraknya dekat, 2 kali lipat ongkir aplikasi sebelah.",Grab
Solihin Hin,5,2026-01-01 02:56:27,Bagus sekali,Grab
Ri Chan,5,2026-01-01 02:45:56,"keren, bisa pesan dimana sajah dan pilihan menu nya enak²",Grab
Aditya Firmansyah,5,2026-01-01 02:39:25,good apk,Grab
Asep Sunarya,5,2026-01-01 02:25:11,sangat baik,Grab
Muki Din,5,2026-01-01 01:42:33,cepat dan sigap,Grab
Wildan Yudhistira,5,2026-01-01 01:38:33,terimakasih telah membantu dalam banyak hal,Grab
Arifin zenal,5,2026-01-01 01:22:43,saya suka,Grab
Syifa alya,5,2026-01-01 01:20:36,baguss,Grab
fhadil,1,2026-01-01 00:33:00,susah dapet driver nunggu hampir 1 jam tolong dong diperbaiki sistemnya diaplikasi sebelah aja ga sesusah ini fapet driver,Grab
Raka Hermawan,5,2026-01-01 00:20:46,sangat baik dan bagus,Grab
Jito Brayen,1,2025-12-31 21:52:15,2026 bukan nya murah grab tapi tambah mahal harga naik 2 kali lipat😔,Grab
Zarka Satia,5,2025-12-31 21:02:16,👍,Grab
nayla rohmah,5,2025-12-31 20:39:40,sangat membantu,Grab
Febydelka Saputra,5,2025-12-31 20:34:51,God jobs 😎,Grab
Syavanny Afizha Ghania,5,2025-12-31 20:29:13,"Sangat saya sukai aplikasi ini, SANGAT2 membantu saya dalam segala hal.. Apalagi fiturnya yang KEREN BADAII,dan juga BAGUSSNYA LAGI program BONUS, DISKON ,dll SANGAT2 MENGUNTUNGKAN SEKALI BUAT SAYA DAN KELUARGA, MAU PESEN MAKAN FITURNYA BAGUS MUDAH, DAN GAMPANG,apalagi kalau masalah HARGANYA... jangan diadu,GAK ADA LAWANNYA deh,belum lagi fitur DRIVERnya, PARAHHH ini mah,SETSETSET CUEPET bgt tiba2 udh didpn rmh aja,kalau yg APLIKASI sebelah, malah kebalikannya,pokoknya TOP lahhh..👍👍👍👍👍👍",Grab
X MIPA G 39 Syamsul Ibnu fajar,1,2025-12-31 19:45:35,"aplikasi korup suka nipu, waktu jadi driver akun dibekukan gitu aja yang hasil kerja belum ditarik ilang gitu aja, sekarang jadi pembeli sama ditipu juga beli makanan makanan ga dateng uang ga balik, haram haram",Grab
Audina Rahmi,1,2025-12-31 19:22:49,gak sesuai iklan yang bisa 24 jam menerima pesanan,Grab
Doyok Sitohang,1,2025-12-31 18:22:29,"tolong kasih tekanan kepada driver anda, ga logis sama sekali estimasi di aplikasi dalam 4 menit sedangkan saya memesan dan mendapatkan pengemudi dari 00:10 hingga detik ini 00:45 ga kunjung tiba. dan saya lihat di maps grab nya ga jalan sama sekali, di hubungi alasan nya terjebak macet., lebih parahnya sudah di tungga selama itu pesanan saya dibatalkan sama driver yg bernama Ade Saputra",Grab
Samiddd 05,1,2025-12-31 18:20:53,Parah banget first time pakai ini apk uda dibuat kesal dan mengecewakan dengan pelayanan driver gofood yg gak berperilaku sopan . tolong di beri teguran buat driver yg kurang sopan !,Grab
Zul Furqon,5,2025-12-31 17:35:17,mantap,Grab
six pain`,5,2025-12-31 17:25:11,"sengaja kasih bintang 5 biar di atas, heh jemb- lu liat gw pesen makanan malem dari jam 11 ampe jam setengah 1 sekarang kaga nyampe² mentang² gw cash lama, mana kaga bisa di cancel lg, minimal adain fitur chat toko, masa ini kaga bisa di cancel kan fleerrr, yang katanya jam setengah 1 masih ada driver manaaaa, iya masih ada tapi pada kaga mau ambil, kasih fitur-fitur yang adil kek buat cust, driver, ama tokonya gimana dah",Grab
Kevin Marcell,1,2025-12-31 17:14:37,astaga batalin makanan yg udh telat 5 jam lamanya nauzubillahminzalik,Grab
Alpian Rangga Depa,1,2025-12-31 17:05:27,"ribet membatalkan pesanan aj ribet banget, dan juga kasih toko2 itu yang jelas jangan asal2an terlalu lama menunggu masa bisa sampe 2 jam nunggu keburu mati kelaparan dan apk sya hapus",Grab
Andre Richad,5,2025-12-31 16:39:44,membantu sangat,Grab
Ria Andrian,5,2025-12-31 16:35:13,mantap,Grab
Satma Wanti,2,2025-12-31 16:25:44,pesanan 2 jam lebih,Grab
make-awish,1,2025-12-31 16:24:19,app sampah,Grab
Novaludin Al Farizqi,1,2025-12-31 16:23:00,Rusak ni aplikasi grab. Pesanan gua udh 2 jam kaga sampe² dan ga bisa dibatalin,Grab
Beyong Hellboy,1,2025-12-31 15:59:18,buruk,Grab
Rizkiani Juleshodia Wulandari,1,2025-12-31 15:54:43,Apesnya..pesanan saya dgn no pesanan GF-662 TIDAK SAYA TERIMA tp diaplikasi sudah selesai dan sudah diterima. G tau nyasar kmn itu pesanan atau diambil kurirnya. Alamat yg digunakan sudah disimpan sesuai titik dan alamat sudah lengkap saya tuliskan. Selama ini pesanan sll sampai tanpa ada kejadian sprt ini. Saya sudah melaporkan masalah ini via aplikasi..tp tdk ada jawaban dari pihak grab..sangat MENGECEWAKAN..,Grab
Eka Hernawati,5,2025-12-31 15:30:23,terimakasih,Grab
Dinda Septa,1,2025-12-31 15:29:47,nyebelin banget GrabFood percuma pengiriman prioritas datangnya ujung ujungnya telatttt terooossss,Grab
nur kaffah,1,2025-12-31 15:29:46,pada ambil orderannya lama banget ga ada yg mau ambil orderan penumpang sy kecewa.,Grab
Raihan putra as syauqi,1,2025-12-31 15:22:31,tiap ujan driver nya selalu gak ada,Grab
Hosea Nainggolan,1,2025-12-31 15:01:14,"Driver yg didapatkan aneh, ntah posisi nya jauh . padahal di apk bnyk driver terdekat",Grab
Gudangkahuripan Chanel,5,2025-12-31 14:36:37,mantap,Grab
iwan setiawan,5,2025-12-31 14:22:16,manatb,Grab
Nes Putr,2,2025-12-31 14:18:21,"pesanan gak bisa di batalin, padahal udah hampir 2 jam",Grab
Daryono Yono,1,2025-12-31 14:17:17,"Awal buka Grab lancar, login aman. Tapi pas mau pesan GrabFood, setelah pilih menu, isi alamat lengkap, dan pilih pembayaran QRIS, tombol “Pesan” malah nggak merespon sama sekali. Nggak ada loading, notifikasi, atau keterangan error. Udah coba ulang, tetap sama. Bikin buang waktu dan kecewa. Tolong segera perbaiki biar aplikasi nggak macet di bagian terpenting",Grab
Rofikoh Sajana,5,2025-12-31 14:10:01,grab nya ramah,Grab
Salma Aulia,2,2025-12-31 14:00:33,"bagus sih aplikasinya gampang ga ribet tapi iklan nya bener"" ga dimana mana kadang jg sampe risih liat iklan nya 😭😭",Grab
arull Steven,5,2025-12-31 13:27:28,top,Grab
siti hardianti putri,1,2025-12-31 13:23:24,"sudah lama nunggu makanan tiba2 pesanan dibatalkan sepihak, sudah pilih pengantaran prioritas masih lama nunggu lama banget krna gak ada kurir yg mau antar pesanan",Grab
humairah habibi,2,2025-12-31 13:18:01,aplikasi sering erorr,Grab
Andi Liang,5,2025-12-31 13:16:43,"mantap ,joss",Grab
Enhqy Leeza02,5,2025-12-31 13:07:39,Bagussss,Grab
Indah Indah,5,2025-12-31 13:05:25,nyaman,Grab
Mothb,1,2025-12-31 13:04:41,"cari driver lama, terus kalau udah nunggu satu jam buat cari driver makan masa gak ada opsi batalkan sih aneh banget",Grab
Atria Tiffany,1,2025-12-31 13:04:23,sangat sangat sering membatalkan pesanan... dan pesanan yg dtunggu pun lama hampir 30 menit padahal jarak dekat.. subhanallah.... pembatalan orderan setelah menunggu 30-45 menit.. sisa 1-2 menit dibatalkan.. sangat2 merugikan konsumen,Grab
Mawarni Hasibuan,1,2025-12-31 13:03:30,aplikasi bapuk pesan makanan 2 jam tidak dapat driver di batalkan juga tidak bisa jangan ada yg instal bener bener aplikasi bapuk,Grab
Zahra Dwi,1,2025-12-31 12:55:20,apk jelek,Grab
rabbani izzaz,1,2025-12-31 12:54:51,mesen makan dari sebelum maghrib ga dateng2,Grab
Nini Karlina,3,2025-12-31 12:36:33,"Rata² Alhamdulillah driver nya ramah, harga makanan nya 2 kali lipat dari yang di toko/resto, iya sih di kasih promo tp kalau di hitung harga makanan dgn diskon promonya nya sprtinya sama aja Ndak dapat diskon.",Grab
Acep Widiyan,5,2025-12-31 12:20:46,bagus,Grab
change your life,5,2025-12-31 12:04:00,layanan mudan dan bagus,Grab
Zona Mobile,1,2025-12-31 11:53:01,"grab food ga tampil (blank) di samsung s7 edge, saran apps developernya buang kelaut aja!",Grab
Baim Baim,5,2025-12-31 11:50:10,mantap,Grab
Safira WN,5,2025-12-31 11:29:53,bagus,Grab
Su Parno,5,2025-12-31 11:28:09,baik,Grab
Acril Prasetyo,4,2025-12-31 11:22:22,ramah,Grab
mufid muhammad,5,2025-12-31 11:18:04,mantab,Grab
Karo RianMakaro,5,2025-12-31 11:14:14,ok,Grab
Pengguna Google,5,2025-12-31 11:09:14,gmn cara masuk di aplikasi ini,Grab
Sigit Siswanto,5,2025-12-31 11:09:03,sangat membantu dlm prjlnan sy.,Grab
putri widya,1,2025-12-31 11:05:24,Pesan grab bike hemat sekarang lamanya kebangetan. Tunggu 20 menit lebih ga dtang-datang. sdah coba order sampe 5 kali dpt selalu jauh. Giliran dekat tp berhenti lama banget.,Grab
Aan Heri Susanto,5,2025-12-31 10:59:46,ok,Grab
Nur Haidi,5,2025-12-31 10:55:21,"cepat dn tepat ,,mksih",Grab
Lolok Gede,2,2025-12-31 10:54:13,"rakilus banget, order malah di kasih order ganda, lama pula di ambil paket saya,",Grab
Immanuel Alviando,5,2025-12-31 10:49:46,ok lah,Grab
Muhibin Ahmad,5,2025-12-31 10:43:08,mantap,Grab
Hendra Donk,5,2025-12-31 10:36:42,good,Grab
Yohan Prindano,5,2025-12-31 10:28:51,sangat baik,Grab
Isan Isan,4,2025-12-31 10:26:03,🙂,Grab
Alifa Alifa,3,2025-12-31 10:25:58,saya senang sekali,Grab
Marsya Linda99,1,2025-12-31 10:18:24,driver lu noh bermasalah! masa udh ditungguin posisi udh deket malah dibatalin!,Grab
