userName,app,score,at,content,normalized_text
Rahma Septiani,Grab,4,2025-12-07 10:06:17,aplikasinya bagus cuman harus terus di update jadi kalau lagi butuh grab kepepet atau lagi buru-buru harus update dulu jadinya makan waktu,aplikasi bagus cuman terus perbarui jadi kalau butuh grab pepet lagi buruburu perbarui dulu jadi makan waktu
Qiara Sakti,Grab,5,2025-12-07 09:59:05,luar biasa pelayanannya👍👍👍👍👍,luar biasa layan
Robi Zulkarnain,Grab,5,2025-12-07 09:55:21,harus lebih pinter nyari driver sih,lebih pinter nyari pengemudi sih
ming cun,Grab,1,2025-12-07 09:54:46,"tanpa sepengetahuan saya, mengambil untung dari konsumen. kasus terbaru, sopir grab seenaknya masuk ke halaman rumah saya untuk antar paket ke tetangga saya. betul2 udah tidak punya etika dan tata krama",tahu ambil untung konsumen kasus baru sopir grab enak masuk halaman rumah untuk antar paket tetangga betul sudah punya etika tata krama
Karya muda Miniatur,Grab,1,2025-12-07 09:36:17,map gak singkron suka ngawur aplikasi grab udah ngawur awud awudan,map tidak singkron suka ngawur aplikasi grab sudah ngawur awud awudan
Ryo Bangun Bangga K,Grab,1,2025-12-07 09:26:36,"lapor gabisa login setelah logout, niatnya mau ganti nomer",lapor gabisa login logout niat mau ganti nomer
Maike Palyama,Grab,5,2025-12-07 09:13:15,titik penjemputan gk pernah sama dengaan alamat. tolong dong di perbaiki,titik jemput tidak pernah sama dengaan alamat dong baik
denda kusuma,Grab,1,2025-12-07 09:12:16,"susah dapet driver, di cancel terus alasan ini onoh dsbnya",susah dapet pengemudi cancel terus alas onoh dsbnya
Owen Gosal,Grab,1,2025-12-07 08:54:46,susah amat dapat driver,susah dapat pengemudi
Mecha April,Grab,4,2025-12-07 08:51:15,sangatlah membantu,sangat bantu
Hendar Soleh,Grab,5,2025-12-07 08:43:45,baguss,bagus
Erlangga Saputra,Grab,5,2025-12-07 08:41:50,grab keren,grab keren
Edi Purwo,Grab,5,2025-12-07 08:28:55,mantap sangat membantu,mantap sangat bantu
Syaifulbakri Bakri,Grab,5,2025-12-07 08:15:34,mantap,mantap
Febiola Maulidina,Grab,5,2025-12-07 08:14:46,grab sangat berguna bagi sy jika tidak ada kendaraan saat di rumah⭐⭐⭐⭐⭐,grab sangat guna saya tidak kendara di rumah
Green Cell,Grab,1,2025-12-07 08:02:28,"penanganan masalah tidak kelar2, hanya uang 5rb aja tidak mau bayar, perusahaan terjelek di dunia.",tangan masalah kelar uang rb aja mau bayar usaha jelek dunia
Akun Game,Grab,5,2025-12-07 07:54:16,harga bersaing,harga saing
Lutfia Nazua,Grab,1,2025-12-07 07:52:16,sangatt sulitt mendapatkan driver ..di bike hemat,sangat sulitt dapat pengemudi bike hemat
Taufik Hasani,Grab,5,2025-12-07 07:45:49,mantap,mantap
Gibran Erahmanto allina,Grab,5,2025-12-07 07:14:43,mantab,mantab
Joko Basih,Grab,5,2025-12-07 06:07:46,josssss,josssss
Juarez Beauchêne Lantson,Grab,1,2025-12-07 06:01:52,"tolong dong kalo misal lg oprec usahain seleksi orangnya ya, yg pinter matematika. Jan yg bego perhitungan keuangan malah duit konsumen terhanyut mlh kepilih. satu lagi saya kesel di bagian kembalian uang tdi jgn ada penambahan uang buat keuntungan pribadi.",dong kalo misal lagi oprec usahain seleksi orang yang pinter matematika jan yang bego hitung uang malah duit konsumen hanyut mlh pilih satu saya kesel bagi kembali uang tdi jgn tambah uang buat untung pribadi
Aria Hitori,Grab,1,2025-12-07 05:44:59,"baru instal lagi setelah beberapa saat, eh malah ruwet pas vermuk.... bintang satu aja",baru instal telah beberapa eh malah ruwet pas vermuk bintang satu aja
Nanang Setiawan,Grab,5,2025-12-07 05:43:43,baik bagus istimewa....,baik bagus istimewa
Riia Pratiwi,Grab,4,2025-12-07 05:38:39,selalu lama menunggu,selalu lama tunggu
Aditya Gustama,Grab,3,2025-12-07 05:27:17,"skrang suka tiba2 kluar dari aplikasi,kadang lelet jga",skrang suka tiba kluar aplikasikadang lelet jga
raishasa,Grab,4,2025-12-07 04:44:49,"bagus sih nih apk grab, aku jg udh lama pke. tpi sring kesel klo psn grabfood apa lgi klo musim hjn gni, ssh cri drivernya. tpi mksd aku tuh, tlong di ksi opsi pembatalan di grabfoodnya, ad si opsinya cmn yhh brp detik doang ngsih wktunya, ap lgi msim hjn gini. aku psn grbfood trs mau btlin soalnya gbsa kn pke tunai krn aku jg gda sldonya, tpi ssh krna gda opsi pmbtln dan kalopun mau mnta bntuan dri apk grb nya yh gbsa jga. tlong kbjknnya tgtg hal ini, sy krg nymn.",bagus sih ini apk grab saya juga sudah lama pke tpi sring kesel kalau psn grab food apa lagi kalau musim hjn gni ssh cri drivernya tpi mksd saya itu tlong ksi opsi batal grabfoodnya ad si opsi cmn yhh brp detik doang ngsih wktunya apa lagi msim hjn gin saya psn grbfood trs mau btlin soal gbsa kn pke tunai karena saya juga gda sldonya tpi ssh krna gda opsi pmbtln kalo mau mnta bntuan dri apk grb nya yh gbsa jga tlong kbjknnya tgtg ini saya krg nymn
Arsyinta,Grab,5,2025-12-07 04:43:03,supirnya sopan. dan datang tepat waktu,supirnya sopan datang tepat waktu
Andryean Master,Grab,5,2025-12-07 04:41:25,sangat membantu,sangat bantu
Muna,Grab,1,2025-12-07 04:18:51,super ribet buat pengguna baru,super ribet buat guna baru
Gajah Putih,Grab,5,2025-12-07 04:13:07,mantaf deh,mantaf deh
Narko Soendoro,Grab,5,2025-12-07 03:48:50,sesuai dengan selera,sesuai selera
Dadin 1992,Grab,5,2025-12-07 03:39:51,pelayanan sangat baik,layan sangat baik
Revano Ivanda,Grab,5,2025-12-07 03:28:47,sangat bagus,sangat bagus
Kristian wahyudi,Grab,5,2025-12-07 03:00:47,baikkk,baikkk
Apin Acc-Pajak,Grab,1,2025-12-07 03:00:11,jelek banget. lama lg dpt nya. terutama saat di daerah cikasungka tangerang,jelek banget lama lagi dpt nya utama di daerah cikasungka tangerang
Novi Triwahyuni,Grab,5,2025-12-07 02:58:23,bgsu semua,bgsu semua
Herul Muid35,Grab,5,2025-12-07 02:50:19,sangat membantu sekali untuk perjalanan,sangat bantu sekali jalan
Dikz Dikz,Grab,5,2025-12-07 02:45:57,sangat menyenangkan,sangat senang
Masyita Annisya Putri,Grab,1,2025-12-07 02:38:35,Sangat lama menemukann Pengemudiii,sangat lama menemukann pengemudiii
Aprilia Maulina,Grab,1,2025-12-07 02:35:34,"MALES BGTTTT PDHL LGI LAPERRRR TRS MAU BELI DAN KE PEMBAYARAN NYA EH MAU PKE QRIS GBISAA TRS TUNAI GABISA , MAU LO APA GRAB??!!!",males bgtttt pdhl lagi laperrrr trs mau beli ke bayar nya eh mau pke qris gbisaa trs tunai gabisa mau kamu apa grab
Joko Tole,Grab,5,2025-12-07 02:34:33,mantap,mantap
Mukhoyin Ajja,Grab,5,2025-12-07 02:28:46,mantap,mantap
Nia Pora,Grab,1,2025-12-07 02:22:35,jangan ganggu gua yg lagi main gausa lu nawarin aplikasi ini gua tahu ini tu bagus tapi plis Jang kasi iklan lagi gua mau main santai,jangan ganggu gua yang main gausa kamu nawarin aplikasi gua tahu tu bagus plis jang kasi iklan gua mau main santai
isa bella,Grab,2,2025-12-07 02:15:31,aplikasi nya lemota banget,aplikasi nya lota banget
deli_djambar,Grab,5,2025-12-07 02:02:00,layanannya baik dan ramah,layan baik ramah
Hengkir Padang Pasir,Grab,5,2025-12-07 01:13:41,sangat membantu.,sangat bantu
Asmanali Asmanali,Grab,5,2025-12-06 23:28:11,terbaik,baik
Ndha Hanna,Grab,5,2025-12-06 22:15:10,l love grab,l love grab
bmrmtenwnmsicebnm Juha,Grab,5,2025-12-06 21:48:32,sangat membatu,sangat batu
Taufik Ihsan,Grab,1,2025-12-06 21:29:07,lama respon nya gk jelas,lama respon nya tidak jelas
fajar Prasstiyo,Grab,1,2025-12-06 21:10:29,pengemudi pada payah gc ada ygvbisa saya hubungi padahal udah di trima penannya,kemudi payah gc ygvbisa hubung padahal sudah trima pen
Artorios Inler,Grab,5,2025-12-06 19:50:52,OK MANTUL,mantul
Denny S Hasibuan ST,Grab,5,2025-12-06 18:57:11,membantu saat malam 🌛🌟hari,bantu malam hari
Boy Bude,Grab,1,2025-12-06 18:16:06,pencarian grap terlalu jauh kalau pesan,cari grap terlalu jauh kalau pesan
Agus Man,Grab,5,2025-12-06 17:25:05,sangat membantu,sangat bantu
Nina Nabila,Grab,5,2025-12-06 16:05:30,"Baru kali ini kecewa sama pelayanan driver grab bike , nunggu setengah jam belom sampe juga. Malah makin jauh , dan tiba tiba di aplikasi udah jalan padahal saya belom ketemu dan naik motor driver nya. Di chat dan telpon ga jawab, mau di batalin gabisa.",baru kali kecewa sama layan pengemudi grab bike nunggu tengah jam bom sampe malah makin jauh tiba tiba aplikasi sudah jalan padahal bom ketemu naik motor pengemudi nya chat telpon tidak jawab mau batalin gabisa
Febrian_Ebi,Grab,1,2025-12-06 15:47:40,kenapa hari ini lama sangat untuk dapatkan driver nya,hari lama sangat dapat pengemudi nya
Aisyah Ainun nikmah,Grab,2,2025-12-06 14:51:29,gk ada promo buat aku yg imut inii apalah,tidak promo buat saya yang imut ini apa
Hendry Purnomo,Grab,5,2025-12-06 14:45:23,"sopan dan ramah, terima kasih",sopan ramah terima kasih
Yulianto Goes,Grab,5,2025-12-06 14:43:22,Biar gk ada mobil/motor cukup dg aplikasi ini pasti nyampai tujuan dg selamat.,biar tidak mobilmotor cukup dg aplikasi pasti nyampai tuju dg selamat
ABDUL ROFI,Grab,5,2025-12-06 14:39:51,mantapp,mantapp
chandra parealla,Grab,5,2025-12-06 14:10:47,mantap,mantap
Angga Nur Andriana,Grab,1,2025-12-06 14:03:42,"Kebijakan grab tentang double order bikin pembeli jadi bete karna terlalu lama bangettttt menunggu, makanan jadi dingin dan ga enak di makan.",bijak grab double pesan bikin beli jadi bete karena terlalu lama bangettttt tunggu makan jadi dingin tidak enak makan
sri widyastuti,Grab,5,2025-12-06 13:30:34,"aman, selamat, cepat, trimakasih",aman selamat cepat trimakasih
Siti Maulidah,Grab,5,2025-12-06 13:29:13,sangat ramah,sangat ramah
eni susanti,Grab,5,2025-12-06 13:15:56,sangat baik,sangat baik
Ida Yanti,Grab,5,2025-12-06 13:01:03,baik orangnya,baik orang
Elis Wulansari,Grab,5,2025-12-06 12:59:21,terimakasih tak terhingga padahal hujan sedang deras,terimakasih tak hingga padahal hujan sedang deras
Rex Ricky,Grab,5,2025-12-06 12:50:56,bagus semua,bagus semua
Muh Taufik,Grab,1,2025-12-06 12:29:49,"gak guna kalau sudah tidak dapat driver yang pesanannya otomatis di batalkan bikin kami berharap saja.KALAU TIDAK DAPAT DRIVER OTOMATIS BATALKAN ORDERAN SUSAH AMAT SIHHHHH,TAKUTNYA SAYA PESAN ULANG TERUS MAKANANNYA DATANG BAGAIMANA????????????????????",tidak kalau pengemudi pesan otomatis batal bikin harap sajakalau tidak dapat pengemudi otomatis batal pesan susah sihhhhhtakutnya pesan ulang terus makan datang bagaimana
Nusworo Sri Wicaksono,Grab,5,2025-12-06 12:23:32,sangat baik sekali pengemudianya bikin saya nyaman sampe tujuan,sangat baik sekali pengemudianya bikin nyaman sampe tuju
Reo_ Santibanez,Grab,5,2025-12-06 12:19:02,god job,god job
Perkututputih,Grab,5,2025-12-06 12:08:25,sangat memuaskan,sangat muas
Sofyan Yulianto,Grab,5,2025-12-06 12:08:03,membantu sekali,bantu sekali
kasep 1996,Grab,5,2025-12-06 12:06:41,sngat trbantu,sngat trbantu
Bahrum harahap,Grab,5,2025-12-06 11:51:52,bagus dan baik,bagus baik
Niel Benedict Anri,Grab,1,2025-12-06 11:49:30,pesan grabfood digabung dengan pesanan lain. yang pesan pertama harus menunggu pesanan kedua. pesan makanan harus tunggu 2 jam. orang sudah mati kelaparan,pesan grab food gabung pesan yang pesan pertama tunggu pesan dua pesan makan tunggu jam orang mati lapar
knigh gaming,Grab,1,2025-12-06 11:48:27,"Tolong tambahkan motor besar seperti pcx nmax dll, atau tambahkan fitur pesen motor besar",tambah motor besar pcx nmax atau tambah fitur sen motor besar
Cut Arsyma,Grab,5,2025-12-06 11:48:18,sangat membantu perjalanan,sangat bantu jalan
O Aching H S,Grab,2,2025-12-06 11:45:16,"menurun dulu grab car pake AC, sekarang supir nya pengen untung gede jadi jendela di buka, kalau di jakarta saya lebih pilih Bluebird",turun dulu grab car pakai ac sekarang supir nya ken untung gede jadi jendela buka kalau jakarta lebih pilih bluebird
Usman Hadi,Grab,5,2025-12-06 11:23:11,mau coba dulu,mau coba dulu
Dewi Rahmasari,Grab,3,2025-12-06 11:03:53,"Hallo, maaf saya baru update grab tapi kenapa tiba tiba keluar akun saya, terus ketika mau nyoba masuk itu gak bisa kode otp pun gk di kirim2 itu gimana yaa",hallo maaf baru perbarui grab kenapa tiba tiba keluar akun terus mau nyoba masuk tidak kode otp tidak kirim bagaimana yaa
Sainz Frankz,Grab,1,2025-12-06 10:26:26,lambat mahal ....patutlah kalah dengan aplikasi kuning ...sebelah,lambat mahal patut kalah aplikasi kuning belah
Ana Yuliana,Grab,1,2025-12-06 09:55:16,"susah cari titik tujuan yg pas rumah kita ,, jd supirnya jg tdk ramah .. malesss bgt .. tp supir tetep aku kasih bintang 5 , wlopun tdk menyenngkan perjalanan ku",susah cari titik tuju yang pas rumah jd supirnya juga tidak ramah malesss banget tapi supir tetep saya kasih bintang wlopun tidak menyenngkan jalan ku
Mmfika 07,Grab,5,2025-12-06 09:50:56,bagus amanah,bagus amanah
Ria Agustina,Grab,5,2025-12-06 09:46:24,selamat sampai tujuan,selamat tuju
Noer zein 2626,Grab,1,2025-12-06 09:01:38,sy tidak bisa download grab,saya bisa download grab
Chen2 cimutz,Grab,5,2025-12-06 08:57:20,pelayanan driver ga mengecewakan makasih bnyak aplikasi grab.salam sehat untuk kita semua,layan pengemudi tidak kecewa terima kasih bnyak aplikasi grabsalam sehat kita semua
Noorhilmah Nasar,Grab,5,2025-12-06 08:29:21,Mantap dan oke,mantap baik
okus fian,Grab,3,2025-12-06 08:24:38,aplikasi boros baterai nomor 1,aplikasi boros baterai nomor
Fildzah N. Khairina,Grab,1,2025-12-06 08:15:42,"Tiap hujan, aplikasinya lemot! Apa guna ini aplikasi kalo tiap hujan ga bisa dipake!",tiap hujan aplikasi lot apa ini aplikasi kalo tiap hujan tidak dipake
Novarina Kharisma Putri,Grab,1,2025-12-06 07:52:56,"JELEK BGT GABISA BATALIN ORDERAN PADAHAL KEPENCET, CS NYA NGEYEL SURUH BATALIN SBLM DAPET DRIVER, LAH WONG GADA OPSINYA YAAPA MAU BATALIN KOCAK BGT EMANG",jelek banget gabisa batalin pesan padahal pencet cs nya ngeyel suruh batalin sblm dapet pengemudi lah wong gada opsi yaapa mau batalin kocak banget emang
Dian Mayang sari,Grab,1,2025-12-06 07:52:36,mibta di updat trus,mibta updat trus
M. NURDIN,Grab,3,2025-12-06 07:52:13,fitur pembatalan pesanan makanan tidak ada. Namanya manusia kadang salah klik atau tidak sengaja ke klik jadi pesanan tidak bisa dibatalkan,fitur batal pesan makan ada nama manusia kadang salah klik sengaja klik jadi pesan tidak bisa batal
Olan Julandi,Grab,5,2025-12-06 07:42:54,"mantap membantu di saat sibuk, tp bisa membeli tanpa harus ke store",mantap bantu saat sibuk tapi beli harus store
Ender 39,Grab,2,2025-12-06 07:41:29,"gak tau ya tapi semenjak update ni grab jadi susah banget dapet driver, walau di map ada Deket selalu nyangkutnya ke yang jauh terus padahal sebelum update aman aman aja,kalo order dapetnya yg Deket juga",tidak tau tapi semenjak perbarui ni grab jadi susah banget dapet pengemudi di map deket selalu nyangkutnya yang jauh terus padahal perbarui aman aman ajakalo pesan dapetnya yang deket
Rei Chan,Grab,3,2025-12-06 07:09:57,"tolong kalau bisa tambahkan fitur blokir driver, supaya cust bisa blokir driver2 yg bikin gak nyaman dan saat pesan gak dapat driver itu lagi. kadang driver itu ada yg di chat gak bales, posisi maps pun gak gerak2, tapi saat kita cancel karna gak dapet kepastian (chat gak dibales, maps gak gerak) kita langsung disamperin buat dimarahin dan dikatain",kalau tambah fitur blokir pengemudi cust blokir pengemudi yang bikin tidak nyaman saat pesan tidak pengemudi lagi kadang pengemudi ada yang chat tidak bales posisi maps tidak gerak saat cancel karena tidak dapet pasti chat tidak dibales maps tidak gerak langsung disamperin buat dimarahin dikatain
Nur Zhahira Tri Budiman,Grab,5,2025-12-06 07:09:07,jahi approve gys😫❣️,jah approve gys
Hesti Han,Grab,5,2025-12-06 06:21:44,"yg buat senang pakai aplikasi grab karena discon²nya yg banyak,,tapi tolong dong ada 1 kekurangan fitur otomatis terima orderanNya,,klo bisa driver yg jauh dari konsumen jangan dikeep,kami sebagai konsumen kadang terlalu lama menunggu dijemput",yang buat senang pakai aplikasi grab disconnya yang banyaktapi dong kurang fitur otomatis terima orderannyaklo pengemudi yang jauh konsumen jangan dikeepkami konsumen kadang terlalu lama tunggu jemput
Mulfa Sari,Grab,1,2025-12-06 06:07:50,pengemudi gak ada yang mau ambil pesanan,kemudi tidak yang mau ambil pesan
Haris Nazal,Grab,1,2025-12-06 05:35:16,"saya top up ovo beberapa kali ga masuk saldonya, padahal dari mbanking sudah terkirim",top up ovo beberapa kali tidak masuk saldo padahal mbanking kirim
Arsi alza,Grab,5,2025-12-06 05:10:16,sangat membantu saat bepergian klo gk ada kendaraan cepet murah ongkosnya.makasih abang grab semoga tambah lsukses dan lancar,sangat bantu pergi kalau tidak kendara cepet murah ongkosnyamakasih abang grab moga tambah lsukses lancar
Nyabro Jeil,Grab,5,2025-12-06 04:54:24,"Alhamdulillah trmksh krn sudah mengantar sy tiba di tempat dengan selamat, mudah2an akan banyak lagi penumpangnya yaaa",alhamdulillah trmksh karena antar saya tiba tempat selamat mudah banyak tumpang yaaa
Indrii Yani,Grab,5,2025-12-06 04:33:55,sopan dan baik,sopan baik
Eric Inno,Grab,5,2025-12-06 04:02:54,sangat membangh,sangat membangh
syarif hartawan,Grab,1,2025-12-06 03:42:52,"kenapa aplikasi grab nya saya tidak dapat bertransaksi, saat akhir mau proses pembayaran di bilang perangkat saya di modifikasi, mohon penjelasannya. makasih",aplikasi grab nya tidak transaksi akhir mau proses bayar bilang perangkat di modifikasi mohon jelas terima kasih
Dewinson Didu Dima,Grab,5,2025-12-06 03:27:54,mantap,mantap
Safik Safik,Grab,5,2025-12-06 02:58:12,mantap,mantap
Kristina Aja,Grab,5,2025-12-06 02:55:14,sangat membantu dalam setiap kegiatan sehari hari,sangat bantu tiap giat hari hari
Pandu Pratama123,Grab,5,2025-12-06 01:36:38,cepat dan tepat,cepat tepat
Raden roro Betty ratna,Grab,5,2025-12-06 01:25:57,puas banget..thx ya,puas bangetthx
Ade Nuraida,Grab,5,2025-12-06 01:11:25,kerennnnnn,kerennnnnn
Musiko Tuhan,Grab,5,2025-12-06 00:46:08,"mba mas, saya mau kasih saran dan kritik kemana ya? biar grab makin lebih baik. trima kasih",mba mas mau kasih saran kritik ya biar grab makin lebih baik trima kasih
Eni Irawati,Grab,5,2025-12-06 00:25:01,kerja restoran,kerja restoran
Tri djoko Sulistijanto,Grab,5,2025-12-05 23:49:49,sangat sangat puas,sangat sangat puas
Heri Purwanto,Grab,5,2025-12-05 23:00:52,mantap,mantap
Jahuri Reza,Grab,5,2025-12-05 22:30:41,"ok, baik",baik
Novelia Ayu,Grab,5,2025-12-05 22:21:45,Ramah & sopan,ramah sopan
anna hoalf,Grab,1,2025-12-05 22:20:10,"kenapa dehhh sekarang pengemudinyaa pada lambat yaaa, saya sering telat krna dpt pengemudi yang lambat dan bertele tele, mohon di perbaiki ya",dehhh sekarang pengemudinyaa lambat yaaa sering telat krna dpt kemudi lambat tele tele mohon baik
Tuswan Tigor,Grab,4,2025-12-05 22:19:02,on time,on time
Herlina Marlinah,Grab,5,2025-12-05 20:54:45,sangat baik,sangat baik
Adipati Raksa,Grab,5,2025-12-05 19:22:19,good saya suka,good suka
sri rejeki handayani,Grab,5,2025-12-05 18:53:48,Sangat baik,sangat baik
Jahe Stiv,Grab,5,2025-12-05 18:25:05,mantap,mantap
Lauw Tie Yin,Grab,5,2025-12-05 16:52:18,Anak saya driver grab,anak pengemudi grab
Dewi Astuti,Grab,1,2025-12-05 16:48:08,"buruk, ke stasiun ketinggalan kereta api",buruk stasiun tinggal kereta api
Saiful,Grab,5,2025-12-05 16:19:34,cukup bagus semoga lebih baik dan lebih bagus lagi ya boss,cukup bagus moga lebih baik lebih bagus ya boss
Arzan Home servis,Grab,1,2025-12-05 16:01:44,Ngk ada cs yg bisa dihubungi mau cancel ngk bisa kedai banyak lelet mending app sebelah,ngk cs yang hubung mau cancel ngk kedai banyak lelet mending aplikasi belah
Aisyah Tekhnik,Grab,5,2025-12-05 15:53:41,bersih dan nyaman,bersih nyaman
nayla putri andalita Restia seftiani putri,Grab,2,2025-12-05 15:45:31,Padahal dah menginstal tapi malah harus Download ulang cape gw bolak balik kaya gitu padahal bagus tapi kaya gitu jadi kesel gw,padahal sudah menginstal malah download ulang cape saya bolak balik kaya gitu padahal bagus kaya gitu jadi kesel saya
KIRA,Grab,1,2025-12-05 15:30:10,"padahal sudah pake pengiriman yang prioritas, tapi tetep diundur terus estimasi sampe nya. Udah kelamaan nunggu, gak bisa di cancel lagi",padahal pakai kirim prioritas tetep undur terus estimasi sampe nya sudah lama nunggu tidak di cancel
